nationality,pca_race_points,physical_score,race_difficulty,combined_score_per_km,consistency_score,race_performance_score
21,1.7221014,-1.4199231,-0.8290844,-0.053690895,0.43196884,1.4445143
21,2.354376,-1.6790967,1.9130905,-0.3124571,0.43196884,1.5065489
21,9.668152,-1.6790967,0.53352183,-0.28366202,0.43196884,0.86513835
52,-0.12790614,2.9904785,-2.2895207,0.6503604,-0.87079364,-1.5167663
52,1.069472,2.4721313,-1.9997144,0.4758654,-0.87079364,1.2169006
52,1.9207655,1.9537833,-1.702776,0.21943025,-0.87079364,0.59579206
52,1.9207655,2.212957,-1.8001535,0.19798066,-0.87079364,0.76148045
52,0.025417287,2.9904785,-2.3381808,1.679036,-0.87079364,0.34691277
52,0.79203445,2.9904785,-2.3389668,1.68162,-0.87079364,0.18188627
52,0.638711,2.9904785,-1.6990027,0.14474021,-0.87079364,1.0510442
52,-0.16149175,0.13956562,-2.5620139,15.235924,-0.87079364,-1.5385518
52,1.069472,1.6946089,-1.480909,0.03131598,-0.87079364,-0.025641637
52,1.9207655,2.212957,-2.05449,0.47976282,-0.87079364,0.16121505
52,0.638711,2.9904785,-1.813,0.23049071,-0.87079364,0.13998426
52,3.1239448,1.9537833,-2.19424,1.0293365,-0.87079364,1.3631036
26,-0.19507737,-0.34882504,-2.5755587,19.36762,0.7519202,0.8417722
26,0.638711,1.1794223,-2.496195,5.8519034,2.3410788,2.1703355
26,2.0726132,1.4385965,-2.5305803,6.3091536,2.3410788,1.8854996
26,0.48538756,1.4385965,-2.3037415,1.5869989,2.3410788,2.0865421
26,0.79203445,2.216118,-2.1364563,0.8709773,2.3410788,1.7345492
26,1.5980893,3.2528136,0.44625753,-0.17653207,2.3410788,1.9413855
26,-0.19507737,3.771162,-2.4331,1.8219036,2.3410788,0.82291013
26,0.48538756,2.734466,-2.4700572,3.2578776,2.3410788,2.004146
26,-0.19507737,3.5119884,-2.5479438,7.342939,2.3410788,-0.2337095
26,-0.19507737,3.771162,-2.5084531,3.32803,2.3410788,-0.6060305
26,-0.19507737,3.2528136,-2.4940405,6.1185374,2.3410788,2.1065636
63,2.4522324,-0.37472203,-2.1954694,-0.01723542,-1.2873901,-1.4119531
67,0.5438062,2.2023973,-2.4569137,4.2446675,-0.44110486,2.2526278
67,0.8884149,2.2023973,-2.5350165,4.5288444,-0.44110486,1.9443017
67,0.79203445,1.9432236,-2.349859,2.0694208,-0.44110486,1.9419097
67,2.0536323,1.9432236,-1.6351314,0.0042113825,-0.44110486,2.1280568
67,0.44742563,2.7207453,-2.4482307,2.4200344,-0.44110486,2.045399
67,3.4787817,1.6840494,-2.315511,1.1946014,-0.44110486,1.1569285
67,3.4787817,1.6840494,-1.9418193,0.24685161,-0.44110486,1.8387537
8,1.2490531,0.13692154,-2.548746,4.326021,-0.931496,-1.4692838
8,18.949028,0.39609584,1.1615434,-0.32274622,-0.931496,-0.77029526
35,21.619797,0.6731027,1.25148,-0.26134083,-0.9612089,-0.7494845
35,19.19578,0.6731027,1.5316501,-0.3375081,-0.9612089,-1.4950956
35,6.8457904,1.4506243,1.8578957,-0.28039393,-0.9612089,-0.58460546
35,17.951738,0.15475467,1.5781523,-0.26165098,-0.9612089,-0.39772198
35,14.968573,-0.10441901,1.5644884,-0.3324241,-0.9612089,-1.1018682
26,8.8271885,0.41138685,1.9463471,-0.24627559,-0.2874345,2.5835507
51,17.534159,1.6907816,1.577487,-0.26905766,-0.19097406,0.6789917
51,9.529484,1.6907816,1.9445297,-0.25922206,-0.19097406,2.1073325
7,1.1702288,0.3855554,-0.98560256,-0.15697114,4.584641,1.3823496
7,2.0915942,0.6447291,-1.0244359,-0.12655188,4.584641,1.1339855
7,-0.16149175,-1.4286623,-1.5513957,-0.11061757,4.584641,0.7609905
7,-0.19507737,0.9039027,-2.5410714,5.2415814,4.584641,-0.13012445
26,2.174897,-1.1535679,-2.4791532,6.3078237,-0.56218004,2.5247064
61,-0.19507737,-1.4058375,-2.5755587,19.36762,0.53155094,1.193781
61,-0.19507737,-2.1708395,-2.4882665,1.3822705,0.4588751,-1.537769
14,-0.12790614,-2.2037709,-2.5357757,4.3191495,-0.54656416,1.7130679
67,-0.19507737,-0.1143539,-2.5770044,47.094948,-0.24914189,-1.5190687
61,5.528725,0.92151713,-2.4794607,2.6294732,-0.8368422,-1.3410944
67,0.22693099,1.4317982,-1.8458885,0.10592193,5.607014,2.0448737
67,-0.19507737,2.4684942,-2.5097609,3.948109,5.607014,-0.7924016
67,-0.19507737,2.2093205,-2.5350165,4.5136275,5.607014,-0.7512096
67,4.0102487,1.4317982,0.64402544,-0.2726,5.607014,1.6930451
67,0.24591194,1.4317982,-2.2843125,0.8267972,5.607014,1.299537
67,-0.19507737,0.91345084,-2.5755587,19.36762,5.607014,0.13775453
67,-0.19507737,1.9501462,-2.5410714,5.2415814,5.607014,-0.4614268
61,15.124899,-1.139276,0.9917315,-0.36127785,-0.7204954,-0.936101
35,2.7954674,1.9494343,-2.163713,0.38261664,3.1487386,1.69402
63,2.3763084,-1.4360452,-2.5540142,5.040008,-0.37354928,-1.4814539
25,0.2605166,-1.1685827,-2.5620139,15.248474,-0.5773269,-1.4112788
35,5.3199344,-1.6791819,1.4599729,-0.3535043,-1.0861163,-1.1230114
25,18.531446,-0.8862364,1.9164553,-0.2978065,0.36531025,2.1491222
27,3.5431037,-0.6347948,-1.1381571,0.051915646,2.9409869,1.7967961
27,5.4411993,0.6610749,0.29145405,-0.16091774,2.9409869,2.5421245
27,3.5431037,-0.89396906,-1.0230184,0.012808061,2.9409869,1.8174691
27,5.9083443,2.475292,-0.6605313,-0.22666812,2.9409869,0.98936385
27,1.6360512,-0.6347948,1.1397846,-0.30150622,2.9409869,2.666091
27,17.553137,0.6610749,1.3286601,-0.29283887,2.9409869,-0.48053008
27,2.2624228,-1.412317,-2.5622396,7.2675414,2.9409869,1.5624188
27,19.38559,-1.1531428,2.0145578,-0.2957798,2.9409869,1.6936034
27,2.7954674,-0.11644741,-0.58934855,-0.21505947,2.9409869,2.666272
27,5.4411993,1.9569445,-0.272055,-0.12156935,2.9409869,2.1073785
27,5.0030594,2.475292,0.009793754,-0.16157575,2.9409869,1.9830579
27,5.4411993,0.6610749,0.35289636,-0.16393983,2.9409869,2.54212
27,5.4411993,0.6610749,0.8534154,-0.19749507,2.9409869,2.5420685
27,1.9587275,1.9569445,-0.9279578,-0.018724043,2.9409869,1.3203139
27,0.44742563,-0.37562108,-2.5422363,4.9417977,2.9409869,1.6737394
27,22.189226,-0.6347948,1.49837,-0.26564535,2.9409869,2.0872495
27,5.4411993,1.9569445,-0.130498,-0.13837926,2.9409869,2.107351
47,0.9833198,-1.1530111,-2.5611544,13.3267765,-0.31397903,-1.1576047
67,2.129556,1.687517,-2.518294,3.6840527,-0.4061451,1.9260019
8,-0.04175395,-1.6728076,-2.5611544,13.296289,-0.40215307,-1.2685075
35,1.3600384,2.475292,-2.1471846,0.3469128,0.81067914,1.7347884
25,2.2624228,0.124078095,-2.5589437,11.133741,-0.32471165,-1.4175906
69,0.32768786,-1.1794556,1.5786858,-0.27428782,-1.2987165,-1.5373756
26,14.778764,1.4337916,1.9469367,-0.27213567,2.215208,2.2110827
26,19.556417,-0.38042602,1.9443332,-0.260494,2.215208,1.6936213
26,4.2000585,1.9521396,-0.40957227,-0.2129015,2.215208,2.3557749
26,19.176798,0.6562699,1.8389827,-0.27433985,2.215208,2.1905787
26,18.778198,-0.12125235,1.9450945,-0.25413585,2.215208,2.004185
26,17.458233,1.4337916,1.5418547,-0.27294573,2.215208,0.14063185
26,6.452991,1.1746173,1.9917641,-0.28991547,2.215208,1.858725
26,17.553137,1.9521396,1.5198901,-0.2719564,2.215208,1.0103042
26,14.911629,0.13792194,1.9387085,-0.2567151,2.215208,1.9004923
26,6.4150295,2.2113132,1.9515542,-0.28164735,2.215208,1.6516621
26,-0.19507737,1.6929653,-2.5755587,19.36762,2.215208,1.1316619
26,19.176798,0.39709562,1.9445297,-0.257563,2.215208,2.169853
67,22.037376,-1.6697433,1.4028767,-0.23545824,-0.3344905,-0.19042867
35,8.941074,1.1534004,1.558962,-0.342401,-0.9802026,-1.0193197
35,11.599986,0.11670447,1.2405784,-0.33012837,-0.9802026,-1.2883372
35,11.922663,1.6717484,1.5909429,-0.253819,-0.9802026,-1.3090763
35,3.7371364,1.6717484,1.3966496,-0.36733297,-0.9802026,-1.3715602
35,0.6372352,0.37587878,-2.5264225,3.2483063,-0.9802026,-1.4731661
35,7.396238,0.89422613,1.430178,-0.3452806,-0.9802026,-1.1022043
27,-0.19507737,-2.1989937,-2.3105237,-0.18084477,-1.2293258,0.5331179
27,-0.16149175,-2.1989937,0.26921442,-0.3705322,-1.2293258,0.8024223
27,-0.19507737,-2.1989937,-0.6610598,-0.36034593,-1.2293258,0.65746886
61,0.8986433,1.7118562,-2.47542,5.886684,-0.56786263,2.2533858
62,-0.19507737,-1.6530669,-2.505244,4.78572,-1.206022,-1.4964113
62,0.52334946,-1.6530669,1.5389881,-0.32907352,-1.206022,-1.4338343
62,1.2388248,-1.9122405,1.478961,-0.24085978,-1.206022,-0.17070995
8,11.448139,-0.8820451,1.0914823,-0.3537569,-0.91976225,-0.97772723
25,-0.19507737,0.9260539,-2.5770044,47.094948,-0.17055373,-1.4776559
70,-0.19507737,1.1699718,-2.5755587,19.36762,0.0019674907,-1.270281
4,1.5980893,-1.924012,-2.5063539,4.41821,0.032370355,2.0275378
35,-0.19507737,1.1828591,-2.5755587,19.36762,2.7123392,1.3387259
35,0.19772168,1.175491,-2.310153,0.22789888,-1.1566348,-1.5372562
4,-0.09432052,0.14851679,-2.5346751,3.681413,1.7992733,1.8995607
4,0.20795003,1.1852127,-2.4591196,2.101997,1.7992733,2.4178247
4,0.040021945,1.7035601,-2.5084531,3.3301642,1.7992733,1.4651256
4,3.4787817,-0.6290049,-2.5755587,19.52914,1.7992733,2.4752162
4,0.6781487,1.1852127,-2.4940405,6.1254354,1.7992733,2.3567083
47,0.48538756,0.40801612,-2.5620139,15.255163,-0.5879161,-1.3889555
4,1.6360512,1.9444323,0.87808526,-0.28831884,-0.68624246,2.645393
4,21.980434,0.9077369,1.5116727,-0.25266695,-0.68624246,0.6792192
4,1.0563431,1.1669106,-2.4640982,2.1728413,-0.68624246,2.4604821
35,1.6360512,-1.1623157,-0.58934855,-0.2155104,2.3955708,2.6454566
25,11.846739,-1.1350452,1.5456524,-0.29528597,-1.0054725,0.09895563
25,14.70864,-1.1350452,1.5781523,-0.262261,-1.0054725,-0.41857588
25,13.702649,-0.8758715,1.6460099,-0.27150276,-1.0054725,-0.72922635
25,0.48538756,-0.09834981,-2.5611544,13.311967,-1.0054725,-1.1818914
4,-0.19507737,0.15728813,-2.5755587,19.36762,0.24865311,-1.228868
35,0.19772168,0.39359203,-2.5264225,3.2423005,-1.0595192,-1.5160309
47,24.225733,-0.113489434,1.3420624,-0.31252152,-0.092962205,1.2384214
47,24.225733,-0.113489434,1.9297192,-0.29989153,-0.092962205,1.9629987
35,0.8884149,-1.4156971,-2.5422363,4.948474,0.2953297,1.6960598
8,15.860678,0.16878638,1.5512509,-0.3431064,-0.4865853,-1.060417
8,11.770814,-1.1270833,1.6590576,-0.32821092,-0.4865853,-1.3298013
8,19.879095,-0.60873526,1.6075121,-0.33275545,-0.4865853,-0.9360065
8,9.472541,-0.86790895,1.708933,-0.334274,-0.4865853,-0.9779003
27,3.694951,-0.6347948,-2.4819016,5.51771,-0.06880972,2.3616865
27,3.9417036,0.14272688,-2.4791532,6.3200603,-0.06880972,2.5483713
35,-0.108925186,-1.1459211,-2.5230646,1.9137077,-1.2987165,-1.5377234
41,6.0485897,0.39491192,-2.1364563,0.8799865,-0.54636776,1.8402594
35,1.7250528,-1.6821307,1.3966496,-0.3677319,-1.067236,-1.4751886
33,-0.10017259,-1.6902087,0.97959834,-0.3437721,-1.2003813,-1.4959831
61,0.12179784,-1.4149692,-2.5218017,9.56831,-0.4982007,2.6042135
61,2.167518,-2.1924908,-2.4834642,2.1618652,-0.4982007,0.49573326
52,3.3633182,-1.9287612,0.5394143,-0.2900563,-1.2262576,-1.3715358
52,0.24591194,-1.6695875,-1.0022539,-0.1965297,-1.2262576,-1.4752415
27,14.114429,0.13707973,1.9164553,-0.2985687,1.3788544,2.1282315
27,11.220367,-0.38126764,1.9308736,-0.2952199,1.3788544,0.76148677
66,-0.19507737,-2.467925,-2.1320047,0.32318804,0.37820593,0.16045575
66,-0.19507737,-2.467925,-2.461352,2.1257727,0.37820593,-0.29528365
66,-0.027149292,-2.467925,2.0024505,-0.30216408,0.37820593,0.24335897
49,11.1444435,0.68189377,1.3780863,-0.33167654,0.7738321,0.4509501
49,2.7954674,0.94106746,-0.37331778,-0.19938788,0.7738321,2.3556502
49,1.050491,-0.6139759,-2.496195,5.855317,0.7738321,2.2125733
49,1.0972055,0.42271948,-2.5176263,3.7435,0.7738321,1.7164303
49,2.2244608,0.42271948,-2.5346751,3.7130983,0.7738321,2.0521662
49,2.1864989,0.68189377,-2.536785,4.180027,0.7738321,1.8037647
49,11.087501,0.68189377,2.0145578,-0.2971877,0.7738321,1.6518502
49,-0.16149175,-1.3914981,-2.495657,3.1674535,0.7738321,2.003086
49,3.0422199,0.1635458,1.3189198,-0.3092855,0.7738321,2.272734
49,21.980434,0.94106746,1.4621212,-0.26522607,0.7738321,0.49285966
49,3.832041,0.42271948,2.012765,-0.28429514,0.7738321,1.4444885
49,4.587056,0.1635458,0.38174623,-0.18561825,0.7738321,2.2521715
49,1.1731293,0.42271948,-2.5023973,2.433426,0.7738321,1.3640666
49,14.304239,0.94106746,1.3770056,-0.3173604,0.7738321,-0.045854494
49,11.4861,-0.35480216,1.9546734,-0.28060883,0.7738321,1.7968179
49,8.6914215,0.68189377,0.5541344,-0.31606072,0.7738321,1.4241445
49,3.5431037,1.2002411,-0.21062766,-0.11516088,0.7738321,1.8794497
49,6.396048,0.94106746,2.0146806,-0.28156096,0.7738321,1.5067129
59,3.775098,-1.6767919,1.4857186,-0.3011253,3.2202215,0.32636046
47,1.5980893,-2.1720908,0.6828144,-0.19667044,0.17108898,2.5004497
35,11.429157,-2.1975682,0.87046564,-0.30499455,-0.77543324,-0.70850796
35,2.3952894,-1.9383945,-2.465833,1.1900092,-0.77543324,-1.4301986
35,17.856834,-1.1608723,1.770613,-0.25885996,-0.77543324,-0.14928585
35,21.354063,-0.90169865,1.6553619,-0.24372819,-0.77543324,-0.41829604
35,11.637949,-1.9383945,1.6972663,-0.26997328,-0.77543324,-0.97779787
7,2.7954674,1.4304795,-1.6755799,-0.034131445,-0.07193767,2.1489244
7,1.9587275,1.9488275,-2.378929,2.7462685,-0.07193767,2.4399488
8,5.0789833,-0.9227783,1.6338067,-0.3203552,-1.0484993,-1.5371623
35,-0.04175395,0.63899106,-2.5755587,19.374361,-0.36499077,2.2100246
25,-0.19507737,-2.2250118,-2.4893494,1.5412623,-1.0993881,-0.9579609
35,0.8226685,4.2772326,1.9164553,-0.3008623,-0.61044705,1.7342553
35,-0.19507737,4.018059,-2.5151572,4.6351833,-0.61044705,-0.66818917
67,1.2475774,-1.9449872,2.1129086,-0.31036332,-0.09763663,1.1751982
55,1.3220766,-1.4068824,0.99277264,-0.2793212,7.165034,2.2726572
8,3.7181556,2.4835918,2.1129086,-0.3099538,-0.22335072,1.3409485
47,1.730956,-0.8519061,-1.2779212,0.14874208,-0.15054682,2.7490838
47,4.07457,0.18478924,2.0659008,-0.23125857,-0.15054682,2.4591105
27,0.1407788,1.6916318,-2.0046523,0.7561368,1.7524717,2.1276886
27,5.4411993,1.6916318,-0.059246227,-0.124781094,1.7524717,2.54218
27,0.1407788,1.4324582,-2.38278,2.8223152,1.7524717,2.355538
8,3.9417036,-0.6440246,-1.3671584,0.17258051,-0.035317615,2.625206
61,0.27949756,-1.1677411,-2.5611544,13.305843,-0.20419689,-1.2040783
35,2.167518,-0.9270772,-0.41406813,-0.19587901,-1.2705972,-1.3508451
67,0.97889245,-1.9310895,-2.4183643,1.8345418,-0.7047488,1.9837385
67,0.7160596,-1.9310895,-2.3983262,1.259031,-0.7047488,1.714204
26,1.5980893,0.1562488,-1.1381571,0.050880477,3.0413122,1.7551332
26,3.1049638,1.7112927,-0.98407394,0.02768077,3.0413122,1.8588209
26,3.9227228,1.1929448,-0.91459775,0.015536889,3.0413122,1.7553654
26,3.5431037,1.1929448,-0.06342997,-0.1230164,3.0413122,2.5420315
26,3.1049638,1.4521184,0.8534154,-0.19802356,3.0413122,2.521234
26,0.9745672,2.747988,-0.9279578,-0.019183068,3.0413122,1.27879
26,13.304049,0.1562488,1.49837,-0.26733416,3.0413122,2.0454285
26,4.389868,1.7112927,0.85330206,-0.29264876,3.0413122,2.4798944
26,4.389868,1.4521184,1.0343065,-0.2922633,3.0413122,2.4177625
26,5.4411993,1.4521184,-0.8576734,-0.008075316,3.0413122,2.0454056
18,1.0563431,-0.08802191,-2.4591196,2.1069274,0.1426047,2.501842
47,-0.19507737,-0.9069732,-2.5770044,47.094948,0.08292418,-1.4569495
38,2.0726132,-1.1591235,-2.123696,0.34231037,0.6428403,1.0931671
58,0.8986433,0.39290798,-2.4987738,6.8850017,0.14819539,2.6471035
35,1.0212817,-0.3802944,-2.5296423,6.634937,2.5475533,1.8203319
35,1.1351675,-0.121120736,-2.5622396,7.237545,2.5475533,1.5344603
25,-0.060734913,0.13488364,-2.5620139,15.23892,-0.65054244,-1.475708
25,0.17874071,0.9124053,-2.5611544,13.302848,-0.65054244,-1.2255093
47,0.44742563,0.6610749,-2.5479438,7.354141,0.050722077,2.1709414
8,15.656365,-1.1608186,1.1420815,-0.3499738,-0.86774546,-0.7290434
67,1.0183812,-0.89439356,-2.5199888,5.838951,2.44569,2.4408321
67,0.6781487,-0.63521993,-2.4569137,4.24543,2.44569,2.2735188
67,2.7954674,-0.63521993,-1.2824895,-0.06624745,2.44569,1.5689718
67,0.27949756,-0.89439356,-2.5410714,5.2493205,2.44569,1.6732038
63,19.024952,1.171304,1.2108816,-0.34473675,-0.8553196,-1.0394837
27,4.0102487,-1.1478509,-2.4039414,1.5570109,2.4663906,2.3593984
27,-0.16149175,0.9255404,-2.5199888,5.826523,2.4663906,2.1893506
27,1.711975,0.9255404,-2.1316118,0.59691167,2.4663906,2.3353975
27,1.5980893,1.1847147,-2.4569137,4.2506566,2.4663906,2.3369014
27,0.15975976,1.4438884,-2.5397298,4.2254252,2.4663906,1.5691277
27,4.833809,-0.6295029,-1.8385693,0.45674923,2.4663906,1.4869502
27,2.0156703,-0.6295029,-1.919843,0.1334854,2.4663906,2.2938564
27,1.050491,-0.8886766,-2.481774,4.821478,2.4663906,2.233009
27,3.1239448,0.6663667,-2.1364563,0.874974,2.4663906,1.8183413
27,0.9833198,-1.1478509,-2.495657,3.1767893,2.4663906,2.1709943
27,2.3193655,0.40719303,-2.5195932,3.91858,2.4663906,1.7609597
27,4.219039,0.14801873,-2.0810056,0.37605405,2.4663906,1.7150775
27,3.048021,-0.6295029,-2.4899411,5.987145,2.4663906,2.464677
27,-0.19507737,1.9622364,-2.5479438,7.342939,2.4663906,0.5324273
27,1.6360512,1.4438884,0.0864254,-0.26469532,2.4663906,2.6454186
27,2.7954674,1.4438884,-2.1970649,0.45279923,2.4663906,1.6941226
27,-0.060734913,-1.9253726,-2.5039692,3.8511517,2.4663906,1.6098499
27,5.7448945,-1.4070246,-2.337381,1.7575061,2.4663906,2.090486
25,-0.12790614,-0.63712925,-2.5611544,13.293728,-1.0945997,-1.3105398
8,1.674013,0.1532556,-2.5199888,5.8458567,-0.03736063,2.4632084
66,-0.16149175,0.3967459,-2.5479438,7.343525,-0.13158873,2.02343
17,-0.19507737,-0.8922692,-2.5622396,7.2021465,5.03863,1.0496547
17,0.077983856,-0.6330955,-2.3980174,1.0409161,5.03863,1.4029974
17,2.167518,-0.6330955,-2.5410714,5.280114,5.03863,1.742768
69,10.04197,-0.3702588,1.9503998,-0.2701204,-0.13310488,1.341217
69,3.9796655,-0.3702588,-0.8117793,0.023659578,-0.13310488,2.5421958
69,3.9796655,-0.3702588,1.8276414,-0.22511134,-0.13310488,2.5212345
69,0.5248252,-0.3702588,-1.4604238,0.25711182,-0.13310488,2.3347945
63,1.9543002,-1.9297956,1.9463471,-0.24745753,-0.4674483,2.396907
8,0.17874071,-1.419645,-2.5589437,11.071771,-0.3071774,-1.5153989
25,1.5980893,-0.35720587,-2.5479438,7.3742023,0.05813361,2.2172043
36,0.3466688,1.4233111,1.6411269,-0.2916433,-1.2987165,-1.537375
35,14.385964,2.1947486,1.3799975,-0.27204418,-1.1205038,-0.9155088
35,2.4522324,1.417227,-2.4547896,1.1995356,-1.1205038,-1.4302899
35,2.5631666,1.417227,0.88864315,-0.30449045,-1.1205038,-1.5372512
35,4.6234403,1.935575,1.3653567,-0.3337926,-1.1205038,-1.123039
35,14.645896,0.63970536,1.5583235,-0.3355212,-1.1205038,-1.2261215
35,17.040651,0.89887905,1.6460099,-0.2708836,-1.1205038,-0.7083702
35,10.954634,2.1947486,1.430178,-0.34458056,-1.1205038,-1.0606222
35,-0.19507737,1.6764007,-2.5611544,13.291729,-1.1205038,-1.4145548
35,19.21476,0.38053107,1.5644884,-0.33161703,-1.1205038,-1.0809666
25,3.9417036,-0.37919575,-2.4929821,7.249397,-0.05979165,2.549419
25,3.9037418,-1.4158918,-2.5218017,9.609879,-0.05979165,2.8006213
25,3.9417036,-0.12002207,-2.509638,8.405011,-0.05979165,2.5506935
25,-0.19507737,-0.8975437,-2.5770044,47.094948,-0.05979165,-1.2705919
14,5.7638755,0.41300827,-1.7875279,0.31508908,-0.2329901,2.1704104
58,0.040021945,-0.13663667,-2.5479438,7.347038,-0.4846233,2.107105
11,12.1504345,0.39815846,1.4022028,-0.29245394,2.6477249,0.8444237
11,1.0563431,1.1756802,0.87808526,-0.28845087,2.6477249,2.6246545
11,1.5980893,1.6940281,-0.83548546,0.0107923895,2.6477249,1.7136914
11,-0.19507737,-0.8977112,-2.5755587,19.36762,2.6477249,2.1048627
11,-0.16149175,-0.8977112,-2.537419,5.356817,2.6477249,1.5679891
11,-0.16149175,0.9165064,-2.4940405,6.1188025,2.6477249,2.1687472
67,3.9796655,-0.12562042,-2.215868,1.4637382,-0.7451541,1.3013722
67,1.2052902,-0.12562042,-2.4709616,5.417226,-0.7451541,2.4815407
67,22.170244,-1.6806637,1.6145707,-0.252408,-0.7451541,-0.6045983
67,3.9606848,-0.12562042,-1.4640834,0.23133439,-0.7451541,2.4389021
67,0.17874071,-1.6806637,-2.5180414,2.9876494,-0.7451541,-1.5369049
67,17.306387,-1.9398375,1.6553619,-0.24447201,-0.7451541,-0.43918222
67,1.730956,0.39272755,-0.8117793,0.02266662,-0.7451541,2.5005426
67,1.069472,-1.1623157,-2.4867554,4.906561,-0.7451541,2.067446
67,2.174897,0.13355388,-2.4929821,7.2352166,-0.7451541,2.5252845
67,0.40946373,-0.9031421,-2.5218017,9.571472,-0.7451541,2.646391
67,1.6929941,0.39272755,-2.509638,8.383958,-0.7451541,2.5041904
67,21.183235,-0.12562042,1.4517612,-0.23610954,-0.7451541,-0.6874296
67,18.141548,-1.1623157,1.5234094,-0.24212457,-0.7451541,-0.21134555
67,2.1938777,0.39272755,-1.4604238,0.2582678,-0.7451541,2.438606
4,19.537437,-0.8965897,1.9960879,-0.2864752,0.16713189,1.6729032
35,-0.19507737,-0.9093386,-2.5755587,19.36762,1.5354681,-0.13142878
43,-0.19507737,0.92068785,-2.5755587,19.36762,-0.26186186,0.9038913
55,-0.19507737,-0.38077578,-2.5755587,19.36762,0.32405204,-0.7319144
4,15.51902,0.37780854,1.7217926,-0.30594477,-0.52100027,0.16121438
4,1.281214,-0.65888745,-2.508508,7.016133,-0.52100027,1.9027724
4,1.2432522,0.11863423,-1.3671584,0.17085351,-0.52100027,2.5626695
4,1.2432522,-0.14053945,-1.2779212,0.14845195,-0.52100027,2.728307
4,15.632906,-0.39971313,1.6108902,-0.35225618,-0.52100027,-1.0811446
62,14.873668,-0.89264363,1.558962,-0.34127337,-0.828868,-0.97763413
8,4.4278297,1.4376609,-2.273238,0.5975147,-0.48822948,2.3373995
41,-0.19507737,-0.9136158,-2.5755587,19.36762,-0.68643326,1.1730745
55,4.389868,-1.1769005,-2.4098008,1.7432752,-0.35931763,1.8427216
8,-0.19507737,0.39794713,-2.5770044,47.094948,-0.33048898,-1.3534175
25,-0.19507737,0.14229001,-2.5755587,19.36762,6.23043,-0.3384928
61,-0.12790614,-0.3911383,-2.5620139,15.236922,-1.2304101,-1.5176039
8,15.329211,0.41235885,1.6387563,-0.33348978,-0.9025979,-1.4745837
8,5.249812,1.9674021,1.5512509,-0.3451157,-0.9025979,-1.1851413
8,15.405134,1.4490541,1.5128832,-0.33310017,-0.9025979,-1.1639619
8,15.500039,-0.36516345,1.5307158,-0.31926575,-0.9025979,-1.0811347
8,19.556417,1.7082285,1.4529251,-0.3201994,-0.9025979,-0.87386626
8,1.492905,-1.3918911,-1.2872555,-0.23794773,-1.079623,-1.4957604
55,4.0102487,-0.3907397,-2.4828794,2.9936323,-0.5150274,2.465948
47,19.119856,1.9573961,1.9435471,-0.28528866,-0.6587758,1.0724112
47,11.4861,1.9573961,1.6108902,-0.35302985,-0.6587758,-1.102038
47,19.556417,1.4390482,1.662226,-0.35731697,-0.6587758,-0.91532594
25,1.2432522,-0.63022155,-2.509638,8.379746,-0.102885894,2.482466
47,19.973999,-0.3720866,1.5512509,-0.3423275,-0.6266016,-1.0395224
47,19.328646,0.6646087,1.6120209,-0.34865367,-0.6266016,-0.8117978
47,4.833809,0.92378306,2.5952592,-0.27232692,-0.6266016,1.8172214
63,5.782857,-1.4101568,0.4072524,-0.2004055,2.0439963,2.3143675
63,-0.19507737,-0.36478528,-2.5755587,19.36762,0.25761226,-1.0010976
35,14.645896,0.4099193,1.5593058,-0.35226372,-1.0966525,-1.2675343
55,0.40946373,-0.89706117,-2.509638,8.37194,-0.2719946,2.397753
8,0.0590029,1.1859018,-2.5611544,13.299286,-0.9050772,-1.2470766
35,1.8828036,-1.392053,0.16517375,-0.26295486,8.073408,2.127772
35,0.32768786,-1.392053,-0.44661388,-0.22753794,8.073408,2.086259
35,-0.19507737,-1.392053,-2.5755587,19.36762,8.073408,1.8770922
35,0.32768786,-1.392053,-0.77496934,-0.20003167,8.073408,1.4650714
27,5.4411993,0.64769816,-2.3182104,2.1554544,-0.32324174,2.110849
8,5.3987594,0.91170704,0.61729485,-0.3731265,-1.1151925,-0.9572908
67,4.262802,-0.88255984,1.8578957,-0.2808474,-1.2987165,-0.64683425
67,3.458223,-1.1414042,-2.4631312,2.1846979,-0.6692433,-1.3457488
4,0.32768786,0.9259915,-2.5755587,19.390604,0.028135946,2.3381896
55,-0.19507737,-2.1869586,-0.36505124,-0.31663102,8.062891,-1.5374074
55,-0.19507737,-2.1869586,-2.4110534,0.5844153,8.062891,-1.3512537
55,-0.19507737,-1.9277849,-2.372743,0.57003003,8.062891,-1.3719214
55,-0.19507737,-2.1869586,-1.7617635,-0.18857248,8.062891,-1.5374364
55,-0.19507737,-0.37274158,-2.5410714,5.2415814,8.062891,1.381443
67,1.1731293,1.7112038,-2.5346751,3.6987321,-0.26708788,2.0279863
67,1.674013,1.4520301,-2.4723637,4.612605,-0.26708788,2.275178
3,1.6360512,0.6632345,0.3246384,-0.27665815,2.925192,2.5211694
3,1.2242712,0.6632345,-0.75158596,-0.04341634,2.925192,1.4651626
3,0.07360756,0.14488651,-1.2824895,-0.06786646,2.925192,1.4029293
3,-0.16149175,0.40406018,-1.1437336,-0.08671547,2.925192,1.5685488
3,1.5980893,0.6632345,0.4250884,-0.17871699,2.925192,2.3348062
