name_cyclist,birth_year,weight,height,nationality,expected_url,name_race,points,uci_points,length,climb_total,profile,startlist_quality,date,position,cyclist_age,is_tarmac,is_cobbled,is_gravel,cyclist_team,delta,race_year
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,vuelta-a-espana/2007/stage-10,0.0,0.0,214000.0,4578.0,5.0,995,2007-09-10 05:59:13,65,37.0,True,False,False,cantanhede-marques-de-marialva-2003,737.0,2007
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,giro-d-italia/2001/stage-17,0.0,0.0,119000.0,2447.0,4.0,920,2001-06-06 03:48:53,81,31.0,True,False,False,roompot-nederlandse-loterij-2018,759.0,2001
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,vuelta-a-espana/2007/stage-12,0.0,0.0,176000.0,1750.0,1.0,995,2007-09-13 03:41:01,114,37.0,True,False,False,cantanhede-marques-de-marialva-2003,15.0,2007
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-suisse/2007/stage-3,0.0,0.0,167200.0,3359.0,4.0,1089,2007-06-19 04:26:34,35,37.0,True,False,False,cantanhede-marques-de-marialva-2003,357.0,2007
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-suisse/2006/stage-1,0.0,0.0,154800.0,2205.0,2.0,972,2006-06-10 03:51:14,69,36.0,True,False,False,south-africa-2022,31.0,2006
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-suisse/2003/stage-7,0.0,0.0,231000.0,3439.0,3.0,660,2003-06-23 05:57:10,19,33.0,True,False,False,france-1978,214.0,2003
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,giro-d-italia/1996/stage-8,0.0,0.0,135000.0,1121.0,2.0,1034,1996-05-26 03:04:34,31,26.0,True,False,False,c-a-1978,5.0,1996
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,itzulia-basque-country/2003/stage-5b,0.0,0.0,13000.0,287.0,2.0,910,2003-04-11 00:23:20,68,33.0,True,False,False,france-1978,204.0,2003
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-france/2003/stage-5,0.0,0.0,196500.0,2316.0,1.0,1688,2003-07-10 04:09:47,143,33.0,True,False,False,france-1978,22.0,2003
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,vuelta-a-espana/2007/stage-16,0.0,0.0,161500.0,2827.0,2.0,995,2007-09-18 04:08:59,153,37.0,True,False,False,cantanhede-marques-de-marialva-2003,500.0,2007
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-suisse/2004/stage-8,0.0,0.0,91000.0,1679.0,3.0,676,2004-06-19 04:34:02,23,34.0,True,False,False,team-qhubeka-assos-2021,217.0,2004
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-suisse/2006/stage-2,0.0,0.0,155900.0,2466.0,3.0,972,2006-06-11 04:02:16,127,36.0,True,False,False,south-africa-2022,347.0,2006
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-france/2005/stage-15,0.0,0.0,206000.0,5633.0,5.0,1535,2005-07-17 06:18:55,27,35.0,True,False,False,totalenergies-2022,737.0,2005
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-france/2002/stage-12,0.0,0.0,199500.0,5000.0,5.0,1489,2002-07-19 06:24:37,79,32.0,True,False,False,rally-cycling-2021,1497.0,2002
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-france/2005/stage-7,0.0,0.0,228000.0,1314.0,2.0,1535,2005-07-08 05:03:45,143,35.0,True,False,False,totalenergies-2022,21.0,2005
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,vuelta-a-espana/1999/stage-3,0.0,0.0,222800.0,755.0,1.0,1342,1999-09-07 06:03:30,162,29.0,True,False,False,sport-vlaanderen-baloise-2021,57.0,1999
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-france/1997/stage-7,0.0,0.0,194000.0,1616.0,1.0,1994,1997-07-12 04:12:05,130,27.0,True,False,False,team-volksbank-2008,50.0,1997
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-france/1999/stage-10,100.0,139.0,218000.0,5500.0,5.0,1255,1999-07-14 06:42:31,1,29.0,True,False,False,sport-vlaanderen-baloise-2021,0.0,1999
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,giro-d-italia/1996/stage-10,0.0,0.0,164000.0,1870.0,2.0,1034,1996-05-28 03:58:00,34,26.0,True,False,False,c-a-1978,109.0,1996
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,milano-sanremo/1996/result,5.0,2.0,294000.0,2761.0,2.0,1580,1996-03-23 07:11:07,161,26.0,False,False,False,c-a-1978,770.0,1996
giuseppe-guerini,1970.0,65.0,178.0,Italy,giuseppe--guerini,tour-de-romandie/2002/stage-2,0.0,0.0,172800.0,2843.0,4.0,535,2002-05-02 03:45:22,33,32.0,True,False,False,rally-cycling-2021,1775.0,2002
evgueny-anachkine,1970.0,74.00112562332438,189.38079788856717,Russia,evgueny--anachkine,vuelta-a-espana/1994/stage-3,0.0,0.0,239000.0,1082.0,1.0,791,1994-04-27 05:53:32,29,24.0,True,False,False,,7.0,1994
evgueny-anachkine,1970.0,74.00112562332438,189.38079788856717,Russia,evgueny--anachkine,vuelta-a-espana/1994/stage-5,0.0,0.0,166900.0,1547.0,2.0,791,1994-04-29 04:24:10,139,24.0,True,False,False,,76.0,1994
evgueny-anachkine,1970.0,74.00112562332438,189.38079788856717,Russia,evgueny--anachkine,vuelta-a-espana/1994/stage-1,0.0,0.0,9000.0,65.0,2.0,791,1994-04-25 00:11:54,79,24.0,True,False,False,,79.0,1994
evgueny-anachkine,1970.0,74.00112562332438,189.38079788856717,Russia,evgueny--anachkine,vuelta-a-espana/1994/stage-2,0.0,0.0,178400.0,767.0,1.0,791,1994-04-26 04:34:53,109,24.0,True,False,False,,33.0,1994
evgueny-anachkine,1970.0,74.00112562332438,189.38079788856717,Russia,evgueny--anachkine,vuelta-a-espana/1994/stage-4,0.0,0.0,235600.0,894.0,1.0,791,1994-04-28 06:36:33,62,24.0,True,False,False,,14.0,1994
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,tirreno-adriatico/2009/stage-4,0.0,0.0,171000.0,2307.0,3.0,1206,2009-03-14 04:14:46,63,28.0,True,False,False,,371.0,2009
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,milano-sanremo/2009/result,5.0,0.0,298000.0,3132.0,2.0,1122,2009-03-21 06:50:50,87,28.0,False,False,False,,570.0,2009
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,tirreno-adriatico/2009/stage-3,0.0,0.0,166000.0,1297.0,1.0,1206,2009-03-13 03:55:42,171,28.0,True,False,False,,114.0,2009
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,tirreno-adriatico/2009/stage-2,0.0,0.0,177000.0,1619.0,1.0,1206,2009-03-12 04:32:42,53,28.0,True,False,False,,14.0,2009
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,strade-bianche/2009/result,0.0,2.0,190000.0,2942.0,3.0,460,2009-03-07 05:05:02,49,28.0,False,False,False,,360.0,2009
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,tirreno-adriatico/2009/stage-5,0.0,0.0,30000.0,541.0,3.0,1206,2009-03-15 00:44:17,59,28.0,True,False,False,,165.0,2009
maurizio-biondo,1981.0,72.86126035239567,181.03937761208493,Italy,maurizio--biondo,tirreno-adriatico/2009/stage-1,0.0,0.0,147000.0,1104.0,2.0,1206,2009-03-11 03:35:19,58,28.0,True,False,False,,88.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,milano-sanremo/2004/result,5.0,0.0,294000.0,2855.0,2.0,1400,2004-03-20 07:25:16,182,24.0,False,False,False,atala-campagnolo-1983,834.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-8,0.0,0.0,49000.0,97.0,1.0,995,2007-09-08 01:04:28,117,27.0,True,False,False,atala-campagnolo-1983,443.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-roubaix/2009/result,5.0,9.0,259000.0,1361.0,1.0,607,2009-04-12 06:22:25,43,29.0,False,False,False,roompot-nederlandse-loterij-2018,401.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-12,0.0,0.0,178000.0,2120.0,4.0,929,2005-05-19 04:50:00,17,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,3.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-3,0.0,0.0,153000.0,2789.0,3.0,995,2007-09-03 04:14:13,153,27.0,True,False,False,atala-campagnolo-1983,432.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-18,0.0,0.0,34000.0,518.0,2.0,929,2005-05-27 00:50:45,109,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,340.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-5,0.0,0.0,215000.0,2675.0,2.0,926,2004-03-14 05:35:37,135,24.0,True,False,False,atala-campagnolo-1983,1079.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-nice/2005/stage-1,0.0,0.0,186500.0,1386.0,1.0,1091,2005-03-07 04:20:43,119,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,94.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-1,8.0,1.0,146400.0,2160.0,2.0,995,2007-09-01 03:43:09,9,27.0,True,False,False,atala-campagnolo-1983,1.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,dauphine/2006/stage-3,0.0,0.0,43000.0,546.0,2.0,800,2006-06-07 00:59:04,108,26.0,True,False,False,euskaltel-euskadi-2012,376.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-nice/2005/prologue,0.0,0.0,4000.0,77.0,1.0,1091,2005-03-06 00:05:41,135,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,26.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-4,0.0,0.0,142000.0,1005.0,1.0,1026,2006-08-29 03:24:46,21,26.0,True,False,False,euskaltel-euskadi-2012,5.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,dwars-door-vlaanderen/2011/result,0.0,-0.0,201000.0,2033.0,2.0,556,2011-03-23 04:50:15,104,31.0,False,False,False,watney-avia-1972,648.0,2011
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2006/stage-4,0.0,0.0,219000.0,2650.0,2.0,1210,2006-03-11 05:31:41,180,26.0,True,False,False,euskaltel-euskadi-2012,628.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-2,0.0,0.0,167000.0,2099.0,1.0,1026,2006-08-27 04:19:31,25,26.0,True,False,False,euskaltel-euskadi-2012,3.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-6,4.0,0.0,153000.0,1549.0,2.0,929,2005-05-13 03:37:17,12,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,19.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,dauphine/2006/stage-1,0.0,0.0,207000.0,2522.0,2.0,800,2006-06-05 05:06:49,20,26.0,True,False,False,euskaltel-euskadi-2012,49.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-7,0.0,0.0,176300.0,1792.0,1.0,995,2007-09-07 03:52:05,177,27.0,True,False,False,atala-campagnolo-1983,351.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-8,0.0,0.0,45000.0,579.0,2.0,929,2005-05-15 01:04:44,109,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,373.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-4,0.0,0.0,171000.0,2307.0,3.0,1206,2009-03-14 04:21:32,143,29.0,True,False,False,roompot-nederlandse-loterij-2018,777.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,e3-harelbeke/2007/result,0.0,-0.0,203000.0,2392.0,2.0,821,2007-03-31 05:07:18,68,27.0,False,False,False,atala-campagnolo-1983,746.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-1,0.0,0.0,208000.0,1785.0,3.0,929,2005-05-08 05:10:02,86,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,31.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,omloop-het-nieuwsblad/2013/result,0.0,-0.0,198600.0,1577.0,2.0,594,2013-02-23 05:05:54,126,33.0,False,False,False,dromedario-alan-oece-sidermeg-1984,857.0,2013
rony-martias,1980.0,71.0,181.0,France,rony--martias,e3-harelbeke/2011/result,3.0,4.0,200000.0,2110.0,2.0,431,2011-03-26 04:39:13,23,31.0,False,False,False,watney-avia-1972,264.0,2011
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-roubaix/2007/result,5.0,9.0,259500.0,1479.0,1.0,733,2007-04-15 06:18:45,41,27.0,False,False,False,atala-campagnolo-1983,578.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2006/stage-5,0.0,0.0,20000.0,191.0,1.0,1210,2006-03-12 00:30:17,117,26.0,True,False,False,euskaltel-euskadi-2012,160.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-9,0.0,0.0,139000.0,1354.0,2.0,929,2005-05-16 03:15:32,19,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,3.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-6,0.0,0.0,177000.0,732.0,1.0,1026,2006-08-31 04:09:10,20,26.0,True,False,False,euskaltel-euskadi-2012,2.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,tour-de-romandie/2005/stage-5,0.0,0.0,20400.0,530.0,2.0,799,2005-05-01 00:30:02,113,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,213.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-14,0.0,0.0,210000.0,5889.0,4.0,929,2005-05-22 07:29:32,127,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,2655.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2006/stage-3,0.0,0.0,183000.0,2558.0,3.0,1210,2006-03-10 04:42:00,177,26.0,True,False,False,euskaltel-euskadi-2012,1083.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-6,6.0,1.0,184300.0,1570.0,1.0,995,2007-09-06 04:24:10,10,27.0,True,False,False,atala-campagnolo-1983,2.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-15,1.0,0.0,154000.0,950.0,1.0,929,2005-05-23 03:32:41,15,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,3.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-4,0.0,0.0,185100.0,3119.0,5.0,995,2007-09-04 04:57:59,113,27.0,True,False,False,atala-campagnolo-1983,1110.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-7,0.0,0.0,211000.0,2323.0,2.0,929,2005-05-14 05:28:16,166,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1310.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-2,0.0,0.0,148700.0,2334.0,2.0,995,2007-09-02 03:31:03,106,27.0,True,False,False,atala-campagnolo-1983,218.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,tour-de-romandie/2005/stage-2,0.0,0.0,171900.0,2243.0,2.0,799,2005-04-28 04:31:44,153,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,872.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-3,0.0,0.0,220000.0,2570.0,1.0,1026,2006-08-28 05:43:45,24,26.0,True,False,False,euskaltel-euskadi-2012,5.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-19,0.0,0.0,190000.0,4674.0,5.0,929,2005-05-28 06:28:57,121,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,2439.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,dwars-door-vlaanderen/2004/result,0.0,0.0,204000.0,2220.0,2.0,539,2004-03-24 05:08:47,55,24.0,False,False,False,atala-campagnolo-1983,428.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-6,0.0,0.0,235000.0,5262.0,5.0,1206,2009-03-16 07:11:54,163,29.0,True,False,False,roompot-nederlandse-loterij-2018,2143.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,tour-de-romandie/2005/stage-4,0.0,0.0,150200.0,2519.0,3.0,799,2005-04-30 03:48:08,81,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,440.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-roubaix/2011/result,5.0,3.0,258000.0,1200.0,1.0,836,2011-04-10 06:17:42,60,31.0,False,False,False,watney-avia-1972,614.0,2011
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-3,0.0,0.0,168000.0,2431.0,3.0,926,2004-03-12 05:00:07,145,24.0,True,False,False,atala-campagnolo-1983,744.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,milano-sanremo/2008/result,5.0,0.0,298000.0,3059.0,2.0,1294,2008-03-22 07:27:10,138,28.0,False,False,False,c-a-1978,853.0,2008
rony-martias,1980.0,71.0,181.0,France,rony--martias,dauphine/2006/stage-2,0.0,0.0,203000.0,2729.0,3.0,800,2006-06-06 04:51:40,105,26.0,True,False,False,euskaltel-euskadi-2012,347.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-16,0.0,0.0,210000.0,1267.0,2.0,929,2005-05-25 05:13:07,153,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1601.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-9,0.0,0.0,167600.0,3893.0,5.0,995,2007-09-09 04:43:14,138,27.0,True,False,False,atala-campagnolo-1983,929.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-3,0.0,0.0,166000.0,1297.0,1.0,1206,2009-03-13 03:53:48,20,29.0,True,False,False,roompot-nederlandse-loterij-2018,2.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-7,0.0,0.0,169000.0,1413.0,1.0,1206,2009-03-17 04:09:46,14,29.0,True,False,False,roompot-nederlandse-loterij-2018,1.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-8,0.0,0.0,181600.0,2290.0,3.0,1026,2006-09-02 04:06:55,164,26.0,True,False,False,euskaltel-euskadi-2012,284.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,tour-de-romandie/2005/stage-1,0.0,0.0,166900.0,2036.0,2.0,799,2005-04-27 03:42:55,89,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,15.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-1,0.0,0.0,172000.0,1124.0,1.0,926,2004-03-10 03:55:31,95,24.0,True,False,False,atala-campagnolo-1983,13.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-13,0.0,0.0,218000.0,5994.0,5.0,929,2005-05-21 07:13:30,136,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,2522.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2006/stage-1,0.0,0.0,167000.0,2033.0,3.0,1210,2006-03-08 04:11:12,171,26.0,True,False,False,euskaltel-euskadi-2012,158.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,milano-sanremo/2007/result,5.0,0.0,294000.0,3043.0,2.0,1303,2007-03-24 06:58:14,148,27.0,False,False,False,atala-campagnolo-1983,855.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-nice/2005/stage-2,0.0,0.0,46500.0,560.0,1.0,1091,2005-03-08 01:01:23,162,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,473.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-6,0.0,0.0,185000.0,1459.0,1.0,926,2004-03-15 05:33:20,116,24.0,True,False,False,atala-campagnolo-1983,592.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-5,0.0,0.0,157400.0,3374.0,4.0,995,2007-09-05 04:25:24,155,27.0,True,False,False,atala-campagnolo-1983,1086.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-2,0.0,0.0,177000.0,1619.0,1.0,1206,2009-03-12 04:39:31,145,29.0,True,False,False,roompot-nederlandse-loterij-2018,476.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-3,0.0,0.0,210000.0,2462.0,2.0,929,2005-05-10 05:24:17,174,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,416.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-7,0.0,0.0,154000.0,2583.0,5.0,1026,2006-09-01 04:21:54,125,26.0,True,False,False,euskaltel-euskadi-2012,1311.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-2,5.0,1.0,182000.0,1699.0,2.0,929,2005-05-09 04:34:47,11,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-9,0.0,0.0,207400.0,5856.0,5.0,1026,2006-09-03 06:29:42,167,26.0,True,False,False,euskaltel-euskadi-2012,2339.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-4,0.0,0.0,220000.0,1583.0,2.0,929,2005-05-11 05:10:13,31,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,12.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-5,0.0,0.0,30000.0,541.0,3.0,1206,2009-03-15 00:47:31,171,29.0,True,False,False,roompot-nederlandse-loterij-2018,359.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/prologue,3.0,0.0,1150.0,10.0,1.0,929,2005-05-07 00:01:23,13,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,3.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2006/stage-5,0.0,0.0,178000.0,4451.0,5.0,1026,2006-08-30 05:32:43,179,26.0,True,False,False,euskaltel-euskadi-2012,1818.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-2,0.0,0.0,164000.0,1018.0,1.0,926,2004-03-11 04:53:25,120,24.0,True,False,False,atala-campagnolo-1983,29.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-7,0.0,0.0,162000.0,1020.0,1.0,926,2004-03-16 04:44:38,131,24.0,True,False,False,atala-campagnolo-1983,69.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,tour-de-romandie/2005/stage-3,0.0,0.0,146500.0,3401.0,5.0,799,2005-04-29 04:11:44,119,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1557.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,ronde-van-vlaanderen/2007/result,5.0,0.0,259000.0,2756.0,2.0,1016,2007-04-08 06:20:37,98,27.0,False,False,False,atala-campagnolo-1983,642.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-10,2.0,0.0,212000.0,230.0,1.0,929,2005-05-17 05:29:21,14,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,26.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,vuelta-a-espana/2007/stage-11,0.0,0.0,191300.0,1755.0,1.0,995,2007-09-12 04:46:58,163,27.0,True,False,False,atala-campagnolo-1983,94.0,2007
rony-martias,1980.0,71.0,181.0,France,rony--martias,tour-de-romandie/2005/prologue,0.0,0.0,3400.0,170.0,1.0,799,2005-04-26 00:04:42,72,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,14.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-17,0.0,0.0,194000.0,4088.0,5.0,929,2005-05-26 05:43:35,136,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1669.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,omloop-het-nieuwsblad/2009/result,0.0,5.0,204500.0,1552.0,2.0,610,2009-02-28 04:48:30,43,29.0,False,False,False,roompot-nederlandse-loterij-2018,57.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,omloop-het-nieuwsblad/2008/result,0.0,-0.0,199000.0,2087.0,2.0,627,2008-03-01 05:10:35,117,28.0,False,False,False,c-a-1978,1029.0,2008
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2009/stage-1,0.0,0.0,147000.0,1104.0,2.0,1206,2009-03-11 03:38:46,172,29.0,True,False,False,roompot-nederlandse-loterij-2018,414.0,2009
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-5,0.0,0.0,223000.0,3353.0,3.0,929,2005-05-12 06:15:58,178,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,882.0,2005
rony-martias,1980.0,71.0,181.0,France,rony--martias,tirreno-adriatico/2004/stage-4,0.0,0.0,179000.0,2536.0,3.0,926,2004-03-13 04:47:01,112,24.0,True,False,False,atala-campagnolo-1983,479.0,2004
rony-martias,1980.0,71.0,181.0,France,rony--martias,dauphine/2006/stage-4,0.0,0.0,186000.0,3585.0,5.0,800,2006-06-08 05:13:08,113,26.0,True,False,False,euskaltel-euskadi-2012,1353.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,dauphine/2006/prologue,0.0,0.0,4100.0,236.0,2.0,800,2006-06-04 00:04:52,55,26.0,True,False,False,euskaltel-euskadi-2012,17.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,paris-roubaix/2006/result,5.0,0.0,259000.0,1481.0,1.0,641,2006-04-09 06:27:14,88,26.0,False,False,False,euskaltel-euskadi-2012,1166.0,2006
rony-martias,1980.0,71.0,181.0,France,rony--martias,giro-d-italia/2005/stage-11,0.0,0.0,150000.0,3798.0,5.0,929,2005-05-18 04:45:48,113,25.0,True,False,False,o.n.c.e.-deutsche-bank-2000,1946.0,2005
eloy-teruel,1982.0,73.0,181.0,Spain,eloy--teruel,dauphine/2013/stage-5,0.0,0.0,139000.0,2447.0,5.0,985,2013-06-06 03:45:41,118,31.0,True,False,False,spain-1970,1068.0,2013
