nationality,pca_race_points,physical_score,race_difficulty,combined_score_per_km,consistency_score,race_performance_score
8,-0.19507737,0.39124826,-2.509638,8.36628,-0.28850508,-0.8959336
35,-0.19507737,0.65435624,-2.5218017,9.564828,-0.27646622,-1.0409553
33,14.651697,-1.1442571,1.6145707,-0.2538165,-0.68428993,-0.6463516
33,22.09432,-0.10756113,1.7166066,-0.2518594,-0.68428993,-0.0869638
33,12.131453,-0.6259091,1.2150162,-0.2908943,-0.68428993,0.11972773
33,15.727811,-0.10756113,1.4488479,-0.3070149,-0.68428993,0.4718699
33,-0.19507737,-0.3667348,-2.5218017,9.564828,-0.68428993,2.4377203
33,-0.19507737,0.92913485,-2.509638,8.36628,-0.68428993,0.40856972
63,-0.19507737,-0.63346994,-2.5755587,19.36762,0.07667665,1.856386
61,-0.19507737,-0.65346456,-2.508508,7.0023103,-0.6608134,1.5474218
61,-0.19507737,-0.13511659,-2.5218017,9.564828,-0.6608134,0.18072243
61,-0.19507737,0.67218196,-2.5755587,19.36762,-0.170295,1.6700283
25,19.290684,2.477452,1.5474815,-0.32397836,-0.36281613,0.18212233
25,-0.19507737,1.9591042,-2.4929821,7.2161975,-0.36281613,1.1954762
25,19.309666,2.7366257,1.5469167,-0.3360496,-0.36281613,-0.19059196
25,-0.19507737,0.92240816,-2.5218017,9.564828,-0.36281613,2.3341885
25,15.632906,-0.6326352,1.5253602,-0.34445727,-0.36281613,-0.936181
25,-0.07971587,2.2182777,-2.509638,8.36736,-0.36281613,2.2931135
25,-0.19507737,1.4407562,-2.5770044,47.094948,-0.36281613,-1.1877663
25,15.651887,0.14488651,1.662226,-0.35803744,-0.36281613,-0.9362066
67,-0.19507737,1.4288772,-2.5755587,19.36762,-0.09501317,0.44835046
61,-0.19507737,-1.1609613,-2.5755587,19.36762,-0.32628387,0.22058012
14,-0.19507737,-0.62874967,-2.5218017,9.564828,-0.30775484,-1.2273129
61,15.295727,0.8973275,0.5759329,-0.26173636,-0.6062261,1.4452435
61,14.32322,1.4156754,1.2287141,-0.2745845,-0.6062261,0.47184506
61,-0.19507737,1.6748492,-2.5239244,6.837179,-0.6062261,1.1952584
61,-0.19507737,-1.6874732,-2.4929821,7.2161975,-0.33905527,-0.60598093
59,18.531446,-0.12146368,1.9130905,-0.30966562,0.0014743217,1.7349942
8,-0.19507737,1.4262073,-2.5479438,7.342939,-0.15173969,0.4910147
61,-0.19507737,3.4934335,-0.6509911,-0.24740854,-0.3028494,-1.2268137
61,-0.027149292,3.4934335,1.0564792,-0.30692112,-0.3028494,-1.5166856
61,-0.19507737,3.4934335,0.16077644,-0.26199436,-0.3028494,-1.2889272
61,-0.19507737,3.4934335,0.7130129,-0.3073499,-0.3028494,-1.0611544
61,-0.19507737,3.4934335,0.34547773,-0.2967303,-0.3028494,-0.99903655
61,-0.19507737,3.2342598,1.4891129,-0.30923593,-0.3028494,-0.6056115
61,-0.19507737,3.4934335,0.4331795,-0.29939485,-0.3028494,-1.247513
51,16.852165,0.9149474,1.3551381,-0.3199556,-0.17464824,1.0517204
51,12.435148,-0.38092223,1.4568068,-0.29981866,-0.17464824,1.0514922
51,14.954069,-0.64009655,0.5825163,-0.3047364,-0.17464824,0.59625626
51,21.942472,-1.1584439,1.391816,-0.23943172,-0.17464824,0.41006398
51,18.531446,-0.38092223,1.8844008,-0.29935092,-0.17464824,2.48043
51,16.52949,-0.8992702,1.4168425,-0.27651888,-0.17464824,1.1138121
51,13.055973,-0.38092223,0.13964443,-0.28325662,-0.17464824,0.28568482
51,14.954069,-0.38092223,1.0210094,-0.3031832,-0.17464824,0.18203218
63,-0.19507737,1.1911268,-2.5479438,7.342939,-0.108367614,1.6505731
63,-0.19507737,-0.88226444,-2.5755587,19.36762,-0.108367614,0.98671705
25,14.778764,0.9215375,1.3796326,-0.29222676,-0.37110996,1.1965547
61,-0.19507737,0.12574647,-2.5755587,19.36762,2.0914226,1.7735603
51,-0.19507737,1.1683757,-2.5755587,19.36762,-0.27875465,1.7942666
14,-0.19507737,0.38492015,-2.5755587,19.36762,-0.52697927,-1.3324001
59,-0.19507737,-0.13781752,-2.5755587,19.36762,-0.70065784,-0.56626314
8,-0.19507737,-0.90447617,-2.5479438,7.342939,-0.11464711,1.4020963
61,-0.19507737,-1.6865692,-2.4929821,7.2161975,-0.08456451,-1.5170627
35,13.51284,-0.6491293,1.3605661,-0.26827615,-0.48731115,-0.5842405
35,18.645332,1.1650884,1.2936338,-0.2793146,-0.48731115,-0.0042014066
35,15.447575,0.1283924,0.54291815,-0.31926164,-0.48731115,-0.39759898
35,18.702276,0.90591407,1.3234531,-0.28175446,-0.48731115,0.037206817
35,13.171183,-0.13078128,1.3872956,-0.28116047,-0.48731115,-0.25296953
35,15.903118,0.90591407,1.3656923,-0.29406548,-0.48731115,0.45118818
35,11.846739,-0.90830296,1.4834931,-0.3048795,-0.48731115,-0.17021424
35,19.860113,-0.38995558,1.481197,-0.2705289,-0.48731115,0.7619467
35,20.258715,-0.13078128,1.529083,-0.29867953,-0.48731115,0.5548888
35,20.467505,-0.6491293,1.5556006,-0.30466527,-0.48731115,0.7205375
61,-0.19507737,-1.4151781,-2.5218017,9.564828,-0.25649974,-0.3990568
25,-0.19507737,-0.89485145,-2.5218017,9.564828,-0.1425029,0.7812082
25,-0.19507737,0.40101817,-2.509638,8.36628,-0.1425029,0.47068888
63,14.114429,-0.11262312,1.3464003,-0.3112055,-0.12572859,0.5132146
61,15.219804,-0.38450676,0.93506575,-0.283032,-0.42556214,1.445151
35,-0.19507737,-1.422585,-2.5218017,9.564828,-0.041573867,-1.289432
35,14.72182,1.1755775,1.9443332,-0.26132542,-0.38216966,1.6727139
35,-0.19507737,-0.3794658,-2.509638,8.36628,-0.38216966,0.34645045
35,-0.19507737,-0.9039596,0.5577625,-0.25431412,9.577577,-0.2950181
35,-0.19507737,-1.4223076,-0.006703063,-0.26155755,9.577577,0.38829064
35,-0.19507737,-0.3856116,-0.3115421,-0.19683076,9.577577,-1.5374067
35,-0.19507737,-0.3856116,0.76971495,-0.25802118,9.577577,-1.5166951
35,-0.19507737,-0.9039596,0.24018581,-0.2474267,9.577577,-1.2475141
35,-0.19507737,-0.9039596,0.43877923,-0.24869828,9.577577,-1.1646875
35,-0.19507737,-0.9039596,-0.30319247,-0.215151,9.577577,0.11910541
35,-0.19507737,-0.9039596,0.44801533,-0.24942532,9.577577,-0.025835272
35,-0.19507737,-1.1631333,-0.14309177,-0.2640822,9.577577,-1.0611584
35,-0.19507737,-0.9039596,-0.01575327,-0.23806867,9.577577,1.0923084
35,-0.19507737,-0.3856116,-0.03479282,-0.21685672,9.577577,1.1751337
35,-0.19507737,-0.9039596,-0.122063994,-0.21752594,9.577577,-0.23290211
35,-0.19507737,-0.9039596,0.99277264,-0.27965185,9.577577,-1.495988
35,-0.19507737,-1.1631333,0.7980865,-0.30007002,9.577577,-0.7091453
35,-0.19507737,-0.3856116,1.1898878,-0.2728189,9.577577,-0.6884378
35,-0.19507737,-1.1631333,0.22151232,-0.34734532,9.577577,-1.3510461
35,-0.19507737,-1.1631333,-2.5231922,4.3605967,9.577577,-0.75111496
35,0.07360756,-0.9039596,0.22819397,-0.33358774,9.577577,-0.5020654
35,-0.19507737,-1.4223076,-0.7067013,-0.21379444,9.577577,-0.7712732
35,-0.19507737,-1.1631333,0.043169726,-0.273803,9.577577,2.148335
35,-0.027149292,-0.9039596,1.4097091,-0.2918622,9.577577,-1.2060894
35,-0.19507737,-0.9039596,0.12152661,-0.23331453,9.577577,-0.7298544
35,-0.19507737,-0.9039596,-0.1475422,-0.22205488,9.577577,-0.89550763
35,-0.19507737,-1.4223076,-0.08012438,-0.25762415,9.577577,-0.39855316
35,-0.19507737,-1.4223076,-0.15897809,-0.25362024,9.577577,-1.2682225
35,-0.19507737,-1.1631333,-2.3113847,0.77590775,9.577577,-0.8335123
35,-0.19507737,-0.3856116,-0.06780416,-0.21579364,9.577577,-0.29502094
35,0.6357595,-0.6447853,2.0145578,-0.29896098,9.577577,1.1751742
35,-0.19507737,-1.1631333,0.15460904,-0.2785095,9.577577,-0.5642031
35,-0.19507737,-0.9039596,0.7494299,-0.27248815,9.577577,0.8852475
35,-0.027149292,-1.1631333,1.4809269,-0.27417985,9.577577,-1.1232637
35,-0.19507737,-0.9039596,0.1028614,-0.24498987,9.577577,1.5892628
35,-0.19507737,-1.4223076,0.93698627,-0.2953223,9.577577,-0.709145
35,-0.19507737,-1.1631333,-1.9617944,0.099157095,9.577577,-1.0612019
35,-0.19507737,-1.1631333,0.5865456,-0.2929357,9.577577,-1.1025678
35,-0.027149292,-1.1631333,1.1794659,-0.29049534,9.577577,-1.1646767
35,-0.19507737,-1.4223076,-2.3988397,1.3209075,9.577577,-0.5850852
35,-0.19507737,-0.9039596,-0.33863533,-0.21394518,9.577577,0.823123
35,-0.19507737,-0.9039596,-2.3705277,1.6149436,9.577577,-1.4547498
35,-0.19507737,-0.9039596,0.4966206,-0.2584862,9.577577,-0.75055945
35,-0.19507737,-0.9039596,-2.1672697,0.53305876,9.577577,-1.144054
35,-0.027149292,-0.9039596,2.012765,-0.2849499,9.577577,0.18123981
35,-0.19507737,-0.9039596,0.95879984,-0.27769482,9.577577,0.11911117
35,-0.19507737,-0.9039596,0.538502,-0.26115385,9.577577,-0.15007359
35,-0.19507737,-0.9039596,0.6271286,-0.26678085,9.577577,-0.4192562
35,0.15975976,-1.1631333,0.22864199,-0.28150517,9.577577,2.314011
35,-0.19507737,-0.9039596,1.0544945,-0.27965185,9.577577,-1.185392
35,-0.19507737,-1.1631333,0.48227933,-0.289893,9.577577,-1.3924578
35,-0.19507737,-1.1631333,-0.41468447,-0.21487702,9.577577,-0.25361067
35,-0.19507737,-0.9039596,-2.1898437,0.6775653,9.577577,-1.1233542
35,-0.19507737,-1.1631333,0.4432985,-0.28885394,9.577577,0.80242074
35,-0.19507737,-0.9039596,0.56284654,-0.26371634,9.577577,0.22264194
35,-0.19507737,-0.6447853,0.36780956,-0.3320094,9.577577,-1.4131646
35,-0.19507737,-1.4223076,0.12571006,-0.26911455,9.577577,0.2847594
35,-0.19507737,-1.1631333,-0.72961205,-0.2239116,9.577577,-0.27431992
35,-0.19507737,-0.9039596,-1.9821157,0.2723703,9.577577,-0.29506755
35,-0.19507737,-1.1631333,0.39069706,-0.2632163,9.577577,-0.6884405
35,-0.15711546,-0.3856116,0.3663359,-0.30276427,9.577577,-0.8540893
35,-0.19507737,-0.9039596,0.8200463,-0.27409965,9.577577,-0.25360435
35,-0.19507737,-0.9039596,0.6495518,-0.26617977,9.577577,0.20193574
35,-0.027149292,-1.1631333,1.3420706,-0.29413843,9.577577,-0.8954934
35,-0.19507737,-0.3856116,-0.13756342,-0.2102777,9.577577,-0.8333878
35,-0.19507737,-0.9039596,-0.028946096,-0.22380333,9.577577,-1.4131664
35,-0.19507737,-0.9039596,0.24952242,-0.24978365,9.577577,-1.1439819
35,-0.19507737,-0.3856116,-0.5021031,-0.17652348,9.577577,0.056984674
25,-0.19507737,0.13880186,-2.5218017,9.564828,-0.14092334,-1.5379089
25,13.493859,-0.9026082,1.6411269,-0.28920844,-0.051356446,1.1757525
14,-0.19507737,-0.6198102,-2.509638,8.36628,-0.5882704,0.6984592
14,-0.19507737,-1.6565056,-2.4987738,6.875937,-0.5882704,1.7752429
8,-0.19507737,0.92111737,-2.5755587,19.36762,-0.08557996,-0.3591991
25,15.12042,-0.3911185,1.2426006,-0.32184345,-0.71844083,-0.85333
25,14.569973,-0.13194482,1.3653567,-0.33180487,-0.71844083,-0.99832004
63,-0.19507737,-0.13240147,-2.5218017,9.564828,-0.9070545,2.4170141
61,-0.19507737,-0.64211464,-2.5218017,9.564828,-0.59901553,-0.68894637
8,11.789796,-0.13435656,1.3824803,-0.29195362,-0.5032393,0.98935145
8,18.669859,-0.883808,1.3420624,-0.31361622,0.18363951,1.2174504
61,-0.19507737,0.6575997,-2.5755587,19.36762,4.158911,0.9660105
25,12.245338,0.3860182,1.480018,-0.30179182,-0.54402846,-0.06666462
25,0.0546266,-1.1690258,-2.5218017,9.567572,-0.54402846,2.5833285
25,0.27512127,0.1268439,-2.509638,8.370682,-0.54402846,2.3767426
25,-0.19507737,-0.65067774,-2.5770044,47.094948,-0.54402846,-1.3327111
63,-0.19507737,0.1226334,-2.5755587,19.36762,-0.294009,0.4069378
48,-0.19507737,0.40364805,-2.5755587,19.36762,1.1674676,0.7175339
35,-0.19507737,-1.1553642,-2.509638,8.36628,-0.4294069,1.0711746
27,-0.19507737,-0.39721859,-2.5755587,19.36762,1.0456104,-0.9803912
63,15.253286,-0.11886224,1.5232749,-0.332094,-0.2356165,-0.21147983
63,15.443097,0.91783375,1.438999,-0.2952118,-0.2356165,0.8652783
63,-0.01254463,0.39948574,-2.4929821,7.2176623,-0.2356165,2.3139758
63,-0.19507737,0.65866005,-2.509638,8.36628,-0.2356165,1.920137
63,-0.19507737,-0.37889358,-2.5218017,9.564828,-0.3762545,1.7958218
63,-0.19507737,0.91697603,-2.509638,8.36628,-0.3762545,-0.9580529
61,-0.19507737,-0.12665296,-2.509638,8.36628,-0.28394446,0.4913952
59,14.740801,-0.9161839,1.1792449,-0.31804785,-0.662405,0.3269303
35,-0.19507737,-0.10857327,-2.5755587,19.36762,1.0310414,-0.7526208
35,14.044307,-0.91837937,1.5741279,-0.30843428,-0.64143324,-1.1847351
25,-0.19507737,1.6917894,-2.5755587,19.36762,-0.25263458,1.235194
25,-0.19507737,-0.13609785,-2.4929821,7.2161975,-0.66054654,1.7959617
25,19.518456,-0.6544458,1.4705844,-0.34947652,-0.66054654,-0.8945744
25,-0.19507737,-1.1727939,-2.5218017,9.564828,-0.66054654,1.8165283
25,-0.19507737,0.12307583,-2.509638,8.36628,-0.66054654,2.0443754
25,17.287405,-1.1727939,1.478961,-0.23775093,-0.66054654,0.22346331
8,-0.19507737,-0.38120398,-2.5218017,9.564828,-0.35093507,0.5741442
67,-0.19507737,-1.6714908,-2.5479438,7.342939,-0.35034916,-1.289736
27,14.631393,0.13805294,0.72605467,-0.30627397,2.4772687,1.0517405
8,-0.19507737,1.1821349,-2.509638,8.36628,-0.17515133,-0.5232184
8,-0.23303929,0.40461323,-2.5770044,47.093025,-0.17515133,-1.1675239
25,-0.19507737,0.91875196,-2.5218017,9.564828,-0.48301324,2.106418
4,12.435148,1.1638722,1.5333765,-0.29489633,-0.13105512,0.74088585
35,1.8258607,0.6645111,-2.5755587,19.456469,0.076932274,2.4369404
35,-0.19507737,0.40473557,-2.5218017,9.564828,-0.0107266605,0.035777688
25,-0.19507737,-0.12698972,-0.09010887,-0.27575168,8.380021,0.5953542
25,-0.19507737,-0.12698972,-0.30379838,-0.10087059,8.380021,-0.64703184
25,-0.19507737,-1.1636857,0.16549098,-0.28350556,8.380021,0.61606187
25,-0.19507737,-0.12698972,0.50726014,-0.29779717,8.380021,-1.413164
25,-0.19507737,-1.1636857,0.24018581,-0.2474267,8.380021,-0.25360686
25,-0.19507737,-1.1636857,-0.30319247,-0.215151,8.380021,-1.4338747
25,-0.027149292,-0.12698972,1.3876991,-0.27186146,8.380021,-0.77125496
25,-0.19507737,-0.12698972,-1.9500484,0.61271095,8.380021,-0.2743574
25,-0.19507737,-1.1636857,-2.5176263,3.729296,8.380021,0.3463737
25,-0.19507737,-1.1636857,-0.01575327,-0.23806867,8.380021,-0.7919741
25,-0.19507737,-0.12698972,0.709772,-0.19697042,8.380021,-0.95762235
25,-0.19507737,-0.6453377,0.10593952,-0.22314146,8.380021,-0.62632257
25,-0.19507737,0.13218395,-0.41976866,-0.21786974,8.380021,-1.4752885
25,-0.19507737,-1.1636857,0.99277264,-0.27965185,8.380021,-0.3364295
25,-0.19507737,-1.1636857,-0.011079827,-0.27597675,8.380021,1.1958402
25,-0.19507737,-0.12698972,0.3914209,-0.17307302,8.380021,-1.1646878
25,-0.19507737,-0.6453377,-0.18809009,-0.20308283,8.380021,-1.1853971
25,-0.19507737,-0.6453377,0.5113279,-0.24649458,8.380021,-1.5374024
25,-0.19507737,0.13218395,0.16821705,-0.26376283,8.380021,-0.75056076
25,-0.19507737,-0.12698972,-0.75158596,-0.04401436,8.380021,-1.4338784
25,-0.19507737,0.13218395,0.49966046,-0.279335,8.380021,-1.5374024
25,-0.19507737,-0.9045114,0.17453177,-0.28182873,8.380021,-0.15007494
25,-0.19507737,-0.12698972,0.842411,-0.20395397,8.380021,-0.95762193
25,-0.19507737,-1.1636857,-0.1475422,-0.22205488,8.380021,-1.0611589
25,-0.19507737,-0.12698972,0.7501654,-0.1992081,8.380021,-0.52278775
25,-0.19507737,0.13218395,0.40223262,-0.27617982,8.380021,-1.4338707
25,-0.19507737,-1.1636857,0.7494299,-0.27248815,8.380021,-1.309631
25,-0.19507737,-1.1636857,-1.1218872,-0.18848075,8.380021,-1.019756
25,-0.027149292,-1.1636857,1.4642488,-0.28263816,8.380021,-1.4752727
25,-0.19507737,-0.6453377,0.8321047,-0.25866297,8.380021,-1.3510437
25,-0.19507737,-0.12698972,0.44625753,-0.1769982,8.380021,-0.315725
25,-0.19507737,-0.12698972,0.59869874,-0.1904181,8.380021,-1.537402
25,-0.19507737,0.13218395,-2.0954113,0.35012138,8.380021,0.056929044
25,-0.19507737,-0.6453377,0.50712794,-0.24649458,8.380021,-0.5642014
25,-0.19507737,-1.1636857,0.09491052,-0.28132045,8.380021,0.42970392
25,-0.19507737,0.13218395,0.1451942,-0.2586418,8.380021,-1.2682209
25,-0.19507737,0.13218395,-0.6901331,-0.19208501,8.380021,-0.7091541
25,-0.19507737,-1.1636857,0.1028614,-0.24498987,8.380021,-1.3924592
25,-0.19507737,-0.9045114,-2.4499967,1.7021493,8.380021,0.4087548
25,-0.19507737,-0.9045114,0.5677599,-0.29576826,8.380021,-0.95762295
25,-0.19507737,-0.12698972,-0.22054334,-0.109698184,8.380021,-0.62632495
25,-0.19507737,-1.1636857,-0.33863533,-0.21394518,8.380021,-1.4752876
25,-0.19507737,-1.1636857,-2.3705277,1.6149436,8.380021,-1.516869
25,-0.19507737,-1.1636857,0.4966206,-0.2584862,8.380021,-1.4752835
25,-0.19507737,-0.9045114,0.3907579,-0.28927287,8.380021,-0.89550453
25,-0.19507737,-1.1636857,-2.1672697,0.53305876,8.380021,0.5124581
25,-0.19507737,-0.12698972,0.53194165,-0.1797165,8.380021,-0.06724801
25,-0.19507737,-0.12698972,0.49959707,-0.18184197,8.380021,-0.50208235
25,-0.19507737,-1.1636857,0.95879984,-0.27769482,8.380021,-1.0818601
25,-0.19507737,-1.1636857,0.538502,-0.26115385,8.380021,-1.0818616
25,-0.19507737,-0.6453377,-2.4700572,3.2535768,8.380021,0.38800672
25,-0.19507737,-1.1636857,0.572905,-0.29805893,8.380021,0.1812292
25,-0.19507737,0.13218395,-0.016688986,-0.24693117,8.380021,-1.3510472
25,-0.19507737,-0.12698972,-0.13001144,-0.1283466,8.380021,-1.4338735
25,-0.19507737,-1.1636857,0.6271286,-0.26678085,8.380021,-1.3096316
25,-0.19507737,-1.1636857,1.0544945,-0.27965185,8.380021,-1.5374008
25,-0.19507737,0.13218395,0.51800615,-0.27877426,8.380021,-0.68843997
25,-0.19507737,-0.12698972,0.48301715,-0.1807846,8.380021,0.8645401
25,-0.19507737,0.13218395,-2.472869,2.7475016,8.380021,-0.87510574
25,-0.19507737,0.13218395,-2.5479438,7.342939,8.380021,-1.4553872
25,-0.19507737,-0.12698972,0.4250884,-0.17917837,8.380021,-1.0404489
25,-0.19507737,-0.12698972,-1.7737352,0.3875346,8.380021,0.4917924
25,-0.19507737,-0.9045114,0.40981027,-0.291619,8.380021,-0.7505594
25,-0.19507737,-0.9045114,0.2675129,-0.28452557,8.380021,0.47111747
25,-0.19507737,0.13218395,0.03979321,-0.25965196,8.380021,-0.6056164
25,-0.19507737,-1.1636857,0.56284654,-0.26371634,8.380021,-0.95762306
25,-0.19507737,-1.1636857,-1.9821157,0.2723703,8.380021,-0.10870995
25,-0.19507737,-0.12698972,0.61911833,-0.30145028,8.380021,-1.2060996
25,-0.19507737,-0.12698972,0.4400833,-0.1797165,8.380021,-0.95762336
25,-0.19507737,-0.12698972,0.034906752,-0.2814764,8.380021,-1.454579
25,-0.19507737,-1.1636857,0.8200463,-0.27409965,8.380021,-0.23289794
25,-0.19507737,-1.1636857,0.6495518,-0.26617977,8.380021,-0.21219231
25,-0.19507737,-0.12698972,-0.43843257,-0.25738296,8.380021,-0.12937236
25,-0.19507737,0.13218395,0.25133988,-0.25954485,8.380021,-1.1853948
25,-0.19507737,-0.9045114,0.103876494,-0.27899197,8.380021,0.53323597
25,-0.19507737,-1.1636857,-0.6717229,-0.2364715,8.380021,-0.6884475
25,-0.19507737,-0.12698972,-0.72095376,-0.23604815,8.380021,-0.7919799
25,-0.19507737,-0.12698972,0.5613261,-0.18796952,8.380021,-0.709146
25,-0.19507737,-0.12698972,-2.4940405,6.1185374,8.380021,-0.23325983
25,-0.19507737,-0.12698972,0.92640156,-0.2068538,8.380021,0.2433495
25,-0.19507737,-1.1636857,0.24952242,-0.24978365,8.380021,-0.95762426
25,-0.19507737,-0.12698972,-0.12313534,-0.12667769,8.380021,-1.2268096
25,-0.19507737,0.13218395,-2.434383,1.9451543,8.380021,-0.75079566
25,-0.19507737,-1.1636857,0.52973586,-0.29690045,8.380021,0.7610083
25,-0.19507737,2.725827,-2.5296423,6.6187525,-0.467725,1.1124015
25,21.90451,0.13408776,1.5145427,-0.25818208,-0.467725,0.24436855
67,-0.19507737,-0.13487993,-2.5218017,9.564828,-0.25388795,0.4291993
61,13.11424,0.6574996,1.6633314,-0.23901416,-0.43967408,0.036881156
61,14.025326,0.3983259,1.7166066,-0.25333756,-0.43967408,-0.12873402
61,14.3100395,-1.4158918,1.5909429,-0.2533686,-0.43967408,-1.2882609
61,-0.19507737,0.13915223,-2.5218017,9.564828,-0.43967408,-1.082368
61,15.257765,0.90966666,0.93280625,-0.25003773,-0.43654633,1.3002081
8,19.556417,0.41596255,1.5213335,-0.3455472,-0.25876606,-0.3769299
63,17.306387,0.9024766,1.3605661,-0.26751503,-0.39091295,-0.56335014
63,11.618967,0.9024766,1.5009208,-0.31723186,-0.39091295,-0.50153035
63,16.13089,0.6433029,1.3823564,-0.3155608,-0.39091295,-0.439181
63,19.499475,0.6433029,1.4834931,-0.30339986,-0.39091295,-0.12844367
63,-0.19507737,-0.39339307,-2.509638,8.36628,-0.39091295,-0.6267504
35,-0.19507737,-0.37707567,-2.509638,8.36628,-0.15321521,0.07726727
25,-0.19507737,-0.10954526,-2.5218017,9.564828,-0.17678337,2.1685371
14,14.712864,-1.1768258,1.4400995,-0.2895286,-0.43848485,0.74101067
25,19.632341,-0.12225647,1.9432524,-0.29934976,-0.7715226,0.74113005
25,16.225794,-0.64060384,1.2619243,-0.3016559,-0.7715226,-0.21138097
25,19.21476,0.13691783,1.9461752,-0.28452325,-0.7715226,0.84464467
25,-0.16149175,0.39609152,-2.4929821,7.2164664,-0.7715226,2.2515676
25,0.5248252,-0.64060384,-2.5218017,9.572741,-0.7715226,2.6674037
25,-0.19507737,0.6552658,-2.509638,8.36628,-0.7715226,1.2368258
25,-0.19507737,-0.9054469,-2.509638,8.36628,-0.4086638,-1.1444105
67,-0.19507737,-1.4085947,1.1397846,-0.30188566,-1.2987165,-1.5374004
35,-0.19507737,-1.4060786,-2.5218017,9.564828,0.06931084,0.71908903
66,-0.19507737,-0.6416555,-2.5755587,19.36762,-0.2090915,1.6079091
63,-0.19507737,0.4015978,-2.4929821,7.2161975,-0.13315663,2.2100897
8,11.751835,-0.36076942,1.6387563,-0.33415353,-0.85630697,-1.4954506
8,19.936037,-0.87911737,1.5216478,-0.3118309,-0.85630697,-0.70821553
55,19.024952,-1.399211,1.224292,-0.31304628,-0.544992,-0.29405332
8,-0.19507737,3.7797005,0.49837038,-0.3449322,-0.44016838,-1.413164
8,11.998586,-0.113406636,1.584563,-0.3187954,-0.015093369,-0.23234987
8,-0.19507737,1.4416373,-2.5755587,19.36762,-0.015093369,1.5043771
27,-0.19507737,-0.6185213,-2.5611544,13.291729,-0.8063514,-1.5387932
51,-0.19507737,-0.40081427,-2.5755587,19.36762,0.13407186,-0.6490888
7,-0.19507737,0.6500277,-2.5479438,7.342939,-0.569052,-0.93772715
35,-0.19507737,-1.4429467,-2.5755587,19.36762,-0.6669624,-1.5394641
61,-0.19507737,-1.4315343,-2.5755587,19.36762,-0.028435372,-0.48343754
11,14.461887,-0.8848214,1.3924125,-0.24604908,-0.30476427,-0.9569195
11,-0.19507737,0.6702219,-2.4929821,7.2161975,-0.30476427,2.1686769
11,-0.16586806,-0.36647403,-2.5218017,9.565148,-0.30476427,2.5206237
11,-0.19507737,0.9293956,-2.509638,8.36628,-0.30476427,1.0918809
11,15.0824585,0.6702219,1.5154388,-0.317868,-0.30476427,0.30617505
25,-0.19507737,-1.403809,-2.5218017,9.564828,-0.46639067,0.20142886
25,-0.19507737,-0.10793929,-2.509638,8.36628,-0.46639067,-0.33686078
14,-0.19507737,-1.1527139,-2.5218017,9.564828,-0.61499065,-0.35764393
26,14.664878,0.6598069,1.9546734,-0.28006217,3.0022335,1.8176565
25,-0.19507737,-1.6806637,-2.5755587,19.36762,-0.17321116,-0.58696955
55,13.569782,-0.6293608,1.4869293,-0.2386343,-0.3942692,0.2647006
55,-0.027149292,2.9990737,1.9506453,-0.28192294,-0.3942692,-1.3096212
55,-0.19507737,-0.8885345,-2.509638,8.36628,-0.3942692,0.53280807
55,17.00269,-1.4068824,1.4517612,-0.23692453,-0.3942692,-0.708333
52,-0.19507737,2.9904785,1.3316472,-0.26577652,-0.87079364,-0.08795195
52,-0.19507737,2.9904785,1.3795401,-0.2704128,-0.87079364,-0.23289648
52,-0.16149175,0.13956562,-2.5620139,15.235924,-0.87079364,-1.5385518
52,-0.19507737,2.9904785,1.9048917,-0.28452545,-0.87079364,-0.6470234
52,-0.19507737,2.9904785,2.0134854,-0.28737962,-0.87079364,0.18123293
47,-0.19507737,-1.7187783,-2.5218017,9.564828,-0.33303052,-0.9581297
47,-0.19507737,-0.42290857,-2.509638,8.36628,-0.33303052,-1.3100617
26,-0.19507737,-0.34882504,-2.5755587,19.36762,0.7519202,0.8417722
25,-0.19507737,0.92137563,-2.5218017,9.564828,-0.37245664,1.7337027
8,11.979606,-1.4016438,1.5512509,-0.34384134,-0.6779536,-1.0813012
8,11.581005,-1.4016438,1.1841638,-0.3278309,-0.6779536,-1.0191448
8,15.827193,-0.8832958,1.1157767,-0.25593275,-0.6779536,0.90677106
25,11.770814,-1.4284966,0.60563993,-0.2558932,-0.2996766,1.1758484
25,13.055973,-0.39180067,0.27783546,-0.2971807,-0.2996766,0.14069538
25,14.114429,-0.132627,2.1129086,-0.30823043,-0.2996766,1.4863099
25,14.954069,0.12654729,0.42350337,-0.2519271,-0.2996766,1.3003309
25,22.948463,-0.132627,1.4469987,-0.29117754,-0.2996766,0.26515296
25,14.114429,0.12654729,1.4530687,-0.2801214,-0.2996766,1.4657038
25,14.019524,-1.4284966,1.3542798,-0.27591467,-0.2996766,0.49251437
25,14.114429,-0.9101487,1.263274,-0.27596778,-0.2996766,0.49253535
25,14.954069,-0.65097433,0.9854008,-0.30336797,-0.2996766,0.11992092
25,14.954069,-0.65097433,0.50478417,-0.25758404,-0.2996766,0.65840906
25,22.948463,0.12654729,1.5413225,-0.26311287,-0.2996766,-0.14901605
25,14.954069,-0.39180067,0.44353718,-0.2597033,-0.2996766,0.5548935
25,18.531446,-0.39180067,1.8817972,-0.28951252,-0.2996766,1.9006507
35,-0.19507737,0.92787427,-2.509638,8.36628,-0.1940123,-0.12979676
63,-0.19507737,0.9051299,-2.5755587,19.36762,-0.35656446,-0.77332723
