Unnamed: 0,points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
413901,18.0,10.0,115600.0,2436.0,4.0,1182.0,33.0,8507.0,0.0
508449,0.0,0.0,137800.0,2413.0,5.0,1584.0,31.0,1030.0,1.0
362069,0.0,0.0,191100.0,2018.0,2.0,781.0,36.0,143.0,1.0
483705,0.0,0.0,168000.0,3950.0,4.0,817.0,24.0,2090.0,1.0
251959,0.0,0.0,192500.0,3441.0,2.0,1551.0,31.0,1630.0,1.0
273870,0.0,0.0,133500.0,3471.0,4.0,1584.0,31.0,1885.0,1.0
92438,0.0,0.0,151800.0,4281.0,4.0,1584.0,28.0,2286.0,1.0
508463,0.0,0.0,137800.0,2413.0,5.0,1584.0,34.0,1106.0,1.0
570885,0.0,0.0,196500.0,2958.0,2.0,789.0,36.0,8865.0,1.0
84820,0.0,0.0,188300.0,1316.0,3.0,1551.0,28.0,442.0,1.0
300215,0.0,0.0,164700.0,2470.0,5.0,981.0,27.0,1342.0,1.0
87080,0.0,0.0,191800.0,2473.0,4.0,789.0,29.0,4350.0,1.0
231508,0.0,0.0,181000.0,3977.0,4.0,968.0,39.0,1691.0,1.0
17780,0.0,0.0,184000.0,1303.0,1.0,621.0,24.0,12087.0,1.0
662,0.0,0.0,192900.0,3743.0,3.0,1551.0,27.0,1655.0,1.0
39895,0.0,0.0,171200.0,1688.0,3.0,722.0,26.0,179.0,1.0
562699,0.0,0.0,18750.0,377.0,2.0,539.0,24.0,351.0,1.0
76026,0.0,0.0,169400.0,1405.0,2.0,981.0,22.0,10323.0,1.0
91781,4.0,15.0,165700.0,5399.0,4.0,1584.0,27.0,276.0,0.0
21924,0.0,0.0,170000.0,522.0,1.0,530.0,40.0,237.0,1.0
3159,14.0,0.0,202200.0,1149.0,1.0,1551.0,24.0,13965.0,0.0
233777,0.0,0.0,179300.0,1873.0,2.0,1584.0,31.0,10833.0,1.0
409083,0.0,0.0,40700.0,434.0,3.0,1551.0,21.0,600.0,1.0
276640,0.0,0.0,169900.0,808.0,1.0,1584.0,32.0,10403.0,1.0
254646,0.0,0.0,182000.0,3221.0,3.0,1584.0,30.0,336.0,1.0
499088,0.0,0.0,144900.0,3894.0,5.0,1584.0,33.0,221.0,1.0
78261,0.0,0.0,126000.0,692.0,1.0,835.0,31.0,9089.0,1.0
224658,0.0,0.0,185000.0,2741.0,5.0,530.0,21.0,748.0,1.0
25445,0.0,0.0,181800.0,1427.0,1.0,1584.0,33.0,12407.0,1.0
103963,0.0,0.0,218000.0,4143.0,5.0,835.0,32.0,1819.0,1.0
90791,0.0,0.0,143200.0,4036.0,5.0,1551.0,39.0,2192.0,1.0
151688,0.0,0.0,117200.0,2465.0,2.0,981.0,30.0,898.0,1.0
294813,0.0,0.0,182400.0,3441.0,5.0,1584.0,30.0,1796.0,1.0
337460,0.0,0.0,174000.0,304.0,1.0,530.0,29.0,13497.0,0.0
87994,0.0,0.0,162800.0,2799.0,3.0,719.0,37.0,344.0,1.0
187721,0.0,0.0,135700.0,3636.0,3.0,741.0,29.0,403.0,1.0
47753,0.0,0.0,170200.0,3406.0,5.0,781.0,24.0,635.0,1.0
185743,0.0,0.0,191200.0,1592.0,1.0,968.0,33.0,11302.0,1.0
42160,0.0,0.0,166700.0,3538.0,5.0,722.0,39.0,106.0,1.0
50341,0.0,0.0,9000.0,9.0,1.0,621.0,20.0,-134.0,1.0
100557,0.0,0.0,174100.0,2534.0,2.0,704.0,37.0,9697.0,1.0
106287,5.0,0.0,253000.0,4852.0,2.0,1019.0,39.0,1103.0,1.0
58893,80.0,240.0,256600.00000000003,1380.0,1.0,775.0,34.0,155.0,0.0
477261,0.0,0.0,194000.0,2336.0,2.0,835.0,33.0,1271.0,1.0
21898,0.0,0.0,170000.0,522.0,1.0,530.0,26.0,7980.0,1.0
409035,0.0,0.0,40700.0,434.0,3.0,1551.0,24.0,688.0,1.0
331802,0.0,0.0,7510.0,100.0,2.0,741.0,23.0,517.0,1.0
452699,0.0,0.0,138600.0,2121.0,2.0,722.0,25.0,280.0,1.0
78280,0.0,0.0,126000.0,692.0,1.0,835.0,34.0,8629.0,1.0
589022,0.0,0.0,196000.0,1764.0,2.0,817.0,25.0,62.0,1.0
106262,5.0,0.0,253000.0,4852.0,2.0,1019.0,37.0,686.0,1.0
496255,8.0,0.0,190000.0,3359.0,2.0,968.0,27.0,11190.0,0.0
259218,0.0,0.0,152500.0,2319.0,3.0,968.0,26.0,853.0,1.0
547530,34.0,48.0,202100.0,3160.0,3.0,971.0,24.0,16925.0,0.0
237625,0.0,0.0,179000.0,4483.0,5.0,1584.0,25.0,2068.0,1.0
310681,8.0,0.0,153000.0,2243.0,2.0,817.0,29.0,8669.0,0.0
441859,0.0,0.0,138800.0,3782.0,5.0,789.0,27.0,959.0,1.0
24042,0.0,0.0,193800.0,3261.0,2.0,719.0,28.0,777.0,1.0
425338,0.0,0.0,164500.0,3187.0,2.0,719.0,29.0,548.0,1.0
261058,0.0,0.0,167200.0,3151.0,2.0,1584.0,29.0,1218.0,1.0
209872,0.0,0.0,207000.0,2790.0,2.0,835.0,36.0,1354.0,1.0
473224,0.0,0.0,188200.0,2437.0,2.0,704.0,36.0,5122.0,1.0
535737,0.0,0.0,17400.0,317.0,2.0,817.0,26.0,442.0,1.0
439577,0.0,0.0,198000.0,2746.0,2.0,767.0,33.0,259.0,1.0
333524,0.0,0.0,123400.0,2280.0,5.0,156.0,25.0,419.0,1.0
47735,0.0,0.0,170200.0,3406.0,5.0,781.0,23.0,466.0,1.0
347991,0.0,0.0,219000.0,2144.0,2.0,1059.0,27.0,14325.0,1.0
512349,0.0,0.0,219000.0,2430.0,2.0,835.0,26.0,13698.0,1.0
516345,14.0,30.0,258100.00000000003,4443.0,2.0,1042.0,25.0,233.0,1.0
17856,0.0,0.0,184000.0,1303.0,1.0,621.0,36.0,9904.0,1.0
114460,0.0,0.0,156000.0,1219.0,2.0,817.0,26.0,10970.0,1.0
202218,0.0,0.0,9200.0,81.0,1.0,817.0,24.0,388.0,1.0
570914,0.0,0.0,196500.0,2958.0,2.0,789.0,27.0,5473.0,1.0
25528,0.0,0.0,181800.0,1427.0,1.0,1584.0,24.0,132.0,1.0
309058,0.0,0.0,171500.0,1785.0,1.0,1551.0,26.0,12179.0,1.0
306296,0.0,0.0,172800.0,1934.0,2.0,1584.0,28.0,1005.0,1.0
90609,0.0,0.0,13200.0,21.0,1.0,1551.0,26.0,108.0,1.0
496335,0.0,0.0,190000.0,3359.0,2.0,968.0,36.0,2286.0,1.0
159304,0.0,0.0,154000.0,1660.0,1.0,1044.0,33.0,8673.0,1.0
315776,0.0,0.0,12700.0,76.0,1.0,855.0,21.0,371.0,1.0
535114,0.0,0.0,176600.0,2644.0,5.0,704.0,22.0,604.0,1.0
93738,0.0,0.0,155200.0,3582.0,5.0,1182.0,27.0,1264.0,1.0
558610,0.0,0.0,169800.0,2956.0,2.0,789.0,26.0,264.0,1.0
175718,0.0,0.0,207920.0,2625.0,2.0,741.0,28.0,3054.0,1.0
273839,0.0,0.0,133500.0,3471.0,4.0,1584.0,28.0,1793.0,1.0
87131,0.0,0.0,191800.0,2473.0,4.0,789.0,26.0,2144.0,1.0
164087,0.0,0.0,151000.0,518.0,1.0,530.0,32.0,9181.0,1.0
256813,0.0,0.0,159200.0,707.0,1.0,1182.0,35.0,547.0,1.0
224721,0.0,0.0,185000.0,2741.0,5.0,530.0,26.0,1446.0,1.0
540566,4.0,10.0,193000.0,3610.0,3.0,1044.0,29.0,9742.0,0.0
310750,0.0,0.0,153000.0,2243.0,2.0,817.0,26.0,213.0,1.0
211658,0.0,0.0,171000.0,2529.0,2.0,835.0,30.0,206.0,1.0
216039,0.0,0.0,167300.0,2865.0,3.0,781.0,26.0,1388.0,1.0
231560,0.0,0.0,181000.0,3977.0,4.0,968.0,31.0,1918.0,1.0
487253,13.0,0.0,13400.0,188.0,1.0,1182.0,29.0,1287.0,0.0
145557,200.0,400.0,293000.0,2096.0,2.0,938.0,28.0,23267.0,0.0
251913,0.0,0.0,192500.0,3441.0,2.0,1551.0,29.0,1406.0,1.0
70023,10.0,0.0,147000.0,3167.0,2.0,817.0,32.0,6614.0,0.0
3154,40.0,15.0,202200.0,1149.0,1.0,1551.0,29.0,15339.0,0.0
248928,0.0,0.0,176300.0,2526.0,5.0,1551.0,32.0,833.0,1.0
138256,0.0,0.0,96700.0,773.0,1.0,968.0,30.0,7560.0,1.0
562635,0.0,0.0,18750.0,377.0,2.0,539.0,27.0,407.0,1.0
373345,0.0,0.0,18600.0,1070.0,5.0,835.0,27.0,510.0,1.0
202313,0.0,0.0,9200.0,81.0,1.0,817.0,33.0,197.0,1.0
130761,30.0,40.0,203900.0,2010.0,2.0,640.0,28.0,210.0,0.0
499222,0.0,0.0,144900.0,3894.0,5.0,1584.0,36.0,1944.0,1.0
483711,0.0,0.0,168000.0,3950.0,4.0,817.0,37.0,2090.0,1.0
460205,0.0,0.0,194100.0,2089.0,2.0,781.0,24.0,13982.0,1.0
87141,0.0,0.0,191800.0,2473.0,4.0,789.0,29.0,156.0,1.0
336567,0.0,0.0,168600.0,2706.0,2.0,722.0,35.0,96.0,1.0
338902,0.0,0.0,195000.0,4040.0,4.0,835.0,39.0,883.0,1.0
218241,0.0,0.0,175000.0,3667.0,4.0,835.0,32.0,665.0,1.0
222326,5.0,4.0,224800.0,4147.0,2.0,724.0,30.0,647.0,1.0
74161,0.0,0.0,210000.0,1592.0,2.0,1044.0,22.0,6405.0,1.0
336405,200.0,400.0,257200.0,4342.0,2.0,1101.0,27.0,22310.0,0.0
512408,0.0,0.0,219000.0,2430.0,2.0,835.0,34.0,7287.0,1.0
406410,0.0,0.0,185000.0,2348.0,2.0,835.0,24.0,948.0,1.0
2949,0.0,0.0,161100.0,3394.0,5.0,722.0,28.0,921.0,1.0
338912,0.0,0.0,195000.0,4040.0,4.0,835.0,32.0,1250.0,1.0
508407,18.0,40.0,137800.0,2413.0,5.0,1584.0,26.0,65.0,0.0
362085,0.0,0.0,191100.0,2018.0,2.0,781.0,33.0,386.0,1.0
535864,10.0,0.0,31900.0,96.0,1.0,789.0,33.0,1101.0,0.0
366750,0.0,0.0,170800.0,2287.0,2.0,539.0,29.0,565.0,1.0
170700,0.0,0.0,192000.0,1498.0,2.0,817.0,29.0,10502.0,1.0
149083,0.0,0.0,173700.0,1893.0,2.0,855.0,30.0,12876.0,1.0
3203,0.0,0.0,202200.0,1149.0,1.0,1551.0,28.0,12849.0,1.0
12139,0.0,0.0,148400.0,2669.0,2.0,225.0,23.0,1448.0,1.0
366658,0.0,0.0,170800.0,2287.0,2.0,539.0,29.0,9527.0,0.0
434793,13.0,0.0,162300.0,1991.0,2.0,789.0,35.0,12422.0,0.0
146156,5.0,0.0,184000.0,3107.0,3.0,688.0,34.0,858.0,1.0
293771,0.0,0.0,163700.0,815.0,1.0,981.0,27.0,10355.0,1.0
25414,0.0,0.0,181800.0,1427.0,1.0,1584.0,28.0,13034.0,1.0
3010,0.0,0.0,161100.0,3394.0,5.0,722.0,26.0,675.0,1.0
275701,0.0,0.0,168400.0,1766.0,1.0,968.0,26.0,8849.0,1.0
233966,0.0,0.0,187200.0,2978.0,2.0,968.0,28.0,587.0,1.0
477211,10.0,35.0,194000.0,2336.0,2.0,835.0,25.0,14024.0,0.0
328806,0.0,0.0,188800.0,3408.0,4.0,1182.0,40.0,1462.0,1.0
309146,0.0,0.0,171500.0,1785.0,1.0,1551.0,24.0,8988.0,1.0
2588,0.0,0.0,177600.0,3006.0,3.0,225.0,26.0,64.0,1.0
461962,0.0,0.0,180000.0,388.0,1.0,621.0,33.0,11009.0,1.0
427041,0.0,0.0,196000.0,4730.0,4.0,817.0,23.0,445.0,1.0
562706,0.0,0.0,18750.0,377.0,2.0,539.0,23.0,325.0,1.0
535072,0.0,0.0,176600.0,2644.0,5.0,704.0,34.0,220.0,1.0
58986,5.0,0.0,256600.00000000003,1380.0,1.0,775.0,32.0,1023.0,1.0
114575,0.0,0.0,156000.0,1219.0,2.0,817.0,37.0,641.0,1.0
243482,0.0,0.0,196000.0,3020.0,2.0,835.0,24.0,679.0,1.0
55537,0.0,0.0,165000.0,1993.0,2.0,225.0,22.0,3387.0,1.0
333545,0.0,0.0,123400.0,2280.0,5.0,156.0,29.0,1362.0,1.0
554355,0.0,0.0,143800.0,2617.0,5.0,855.0,27.0,178.0,1.0
276293,18.0,10.0,159800.0,1723.0,1.0,1182.0,28.0,12900.0,0.0
222063,0.0,0.0,165400.0,3291.0,5.0,704.0,37.0,1054.0,1.0
170679,0.0,0.0,192000.0,1498.0,2.0,817.0,30.0,11804.0,1.0
408214,0.0,0.0,183500.0,2453.0,2.0,855.0,25.0,14464.0,1.0
211230,0.0,0.0,148000.0,1364.0,5.0,621.0,30.0,90.0,0.0
145605,5.0,10.0,293000.0,2096.0,2.0,938.0,31.0,74.0,1.0
533069,10.0,0.0,189400.0,1076.0,1.0,968.0,27.0,14620.0,0.0
557281,0.0,0.0,148100.0,2733.0,5.0,1551.0,31.0,586.0,1.0
55474,0.0,0.0,165000.0,1993.0,2.0,225.0,28.0,7463.0,1.0
87969,0.0,0.0,162800.0,2799.0,3.0,719.0,36.0,5086.0,1.0
170722,0.0,0.0,192000.0,1498.0,2.0,817.0,23.0,8615.0,1.0
87041,0.0,0.0,191800.0,2473.0,4.0,789.0,32.0,8416.0,1.0
437142,0.0,0.0,115600.0,748.0,1.0,1551.0,32.0,8918.0,1.0
1219,0.0,0.0,134800.0,3828.0,5.0,789.0,26.0,1136.0,1.0
259607,0.0,0.0,129700.0,3364.0,5.0,1551.0,26.0,539.0,1.0
25495,0.0,0.0,181800.0,1427.0,1.0,1584.0,25.0,8737.0,1.0
55623,0.0,0.0,192600.0,2109.0,2.0,1551.0,29.0,371.0,1.0
425327,0.0,0.0,164500.0,3187.0,2.0,719.0,26.0,421.0,1.0
24002,0.0,0.0,193800.0,3261.0,2.0,719.0,27.0,382.0,1.0
262143,0.0,0.0,190100.0,2610.0,3.0,767.0,37.0,383.0,1.0
347987,0.0,0.0,219000.0,2144.0,2.0,1059.0,29.0,14605.0,1.0
228219,0.0,0.0,185600.0,2703.0,2.0,741.0,24.0,394.0,1.0
170624,35.0,20.0,192000.0,1498.0,2.0,817.0,37.0,15195.0,0.0
309190,0.0,0.0,171500.0,1785.0,1.0,1551.0,24.0,325.0,1.0
58962,5.0,0.0,256600.00000000003,1380.0,1.0,775.0,24.0,775.0,1.0
343818,0.0,0.0,13900.0,4.0,1.0,1059.0,30.0,271.0,1.0
93175,5.0,0.0,230300.0,4057.0,2.0,787.0,27.0,1200.0,1.0
343506,5.0,0.0,174000.0,1968.0,2.0,817.0,37.0,13432.0,0.0
272367,0.0,0.0,165600.0,3682.0,5.0,1044.0,25.0,1258.0,1.0
547558,5.0,8.0,202100.0,3160.0,3.0,971.0,28.0,16888.0,1.0
273599,0.0,0.0,15840.0,884.0,5.0,508.0,31.0,331.0,0.0
184432,0.0,0.0,176900.0,3125.0,2.0,767.0,31.0,203.0,1.0
276606,0.0,0.0,169900.0,808.0,1.0,1584.0,29.0,11943.0,1.0
462574,0.0,0.0,194600.0,3881.0,5.0,767.0,26.0,173.0,0.0
532411,0.0,0.0,212400.0,1958.0,1.0,981.0,29.0,14407.0,1.0
115352,0.0,0.0,213000.0,1777.0,2.0,835.0,28.0,13412.0,1.0
15815,5.0,5.0,254100.0,3460.0,2.0,705.0,23.0,445.0,1.0
535170,0.0,0.0,176600.0,2644.0,5.0,704.0,22.0,1096.0,1.0
199915,5.0,5.0,221400.0,4124.0,2.0,864.0,31.0,415.0,1.0
516102,0.0,0.0,170900.0,2323.0,2.0,539.0,24.0,8774.0,1.0
130830,5.0,0.0,203900.0,2010.0,2.0,640.0,29.0,748.0,1.0
460231,0.0,0.0,194100.0,2089.0,2.0,781.0,34.0,12838.0,1.0
570884,0.0,0.0,196500.0,2958.0,2.0,789.0,27.0,9250.0,0.0
521099,0.0,0.0,202000.0,3092.0,3.0,1059.0,30.0,942.0,1.0
480352,0.0,0.0,165400.0,2514.0,3.0,719.0,23.0,5627.0,1.0
276588,8.0,25.0,169900.0,808.0,1.0,1584.0,24.0,12171.0,0.0
256804,0.0,0.0,159200.0,707.0,1.0,1182.0,31.0,547.0,1.0
55479,0.0,0.0,165000.0,1993.0,2.0,225.0,33.0,7250.0,1.0
273616,0.0,0.0,15840.0,884.0,5.0,508.0,27.0,401.0,1.0
570945,0.0,0.0,196500.0,2958.0,2.0,789.0,25.0,3315.0,1.0
105831,0.0,0.0,191000.0,5080.0,5.0,817.0,26.0,2669.0,1.0
487348,0.0,0.0,13400.0,188.0,1.0,1182.0,26.0,406.0,1.0
92338,0.0,0.0,151800.0,4281.0,4.0,1584.0,24.0,1743.0,1.0
560021,0.0,0.0,159000.0,1296.0,2.0,1059.0,29.0,7918.0,1.0
343602,0.0,0.0,174000.0,1968.0,2.0,817.0,33.0,73.0,1.0
439520,0.0,0.0,198000.0,2746.0,2.0,767.0,25.0,7838.0,1.0
452656,10.0,0.0,138600.0,2121.0,2.0,722.0,30.0,9582.0,0.0
175661,0.0,0.0,207920.0,2625.0,2.0,741.0,27.0,7173.0,1.0
23952,0.0,0.0,193800.0,3261.0,2.0,719.0,37.0,4470.0,1.0
409050,0.0,0.0,40700.0,434.0,3.0,1551.0,30.0,592.0,1.0
508533,0.0,0.0,137800.0,2413.0,5.0,1584.0,24.0,1478.0,1.0
309131,0.0,0.0,171500.0,1785.0,1.0,1551.0,29.0,10157.0,1.0
70133,0.0,0.0,147000.0,3167.0,2.0,817.0,24.0,2009.0,1.0
175625,0.0,0.0,207920.0,2625.0,2.0,741.0,34.0,12177.0,1.0
50324,0.0,0.0,9000.0,9.0,1.0,621.0,23.0,-79.0,1.0
509849,5.0,0.0,201600.0,2508.0,3.0,866.0,30.0,192.0,1.0
243508,0.0,0.0,196000.0,3020.0,2.0,835.0,32.0,1382.0,1.0
141018,0.0,0.0,184900.0,1216.0,1.0,1584.0,29.0,11024.0,1.0
492379,13.0,0.0,202400.0,2166.0,2.0,722.0,22.0,15474.0,0.0
387689,0.0,0.0,190800.0,1929.0,1.0,1182.0,25.0,13925.0,1.0
315580,0.0,0.0,31100.0,408.0,2.0,781.0,31.0,387.0,1.0
461905,0.0,0.0,180000.0,388.0,1.0,621.0,29.0,13028.0,0.0
42350,0.0,0.0,18100.0,308.0,2.0,156.0,23.0,858.0,1.0
224703,0.0,0.0,185000.0,2741.0,5.0,530.0,24.0,1181.0,1.0
88007,0.0,0.0,162800.0,2799.0,3.0,719.0,29.0,604.0,1.0
272311,0.0,0.0,165600.0,3682.0,5.0,1044.0,26.0,298.0,1.0
592601,0.0,0.0,201000.0,1150.0,1.0,817.0,26.0,8130.0,1.0
91887,0.0,0.0,165700.0,5399.0,4.0,1584.0,32.0,2253.0,1.0
366759,0.0,0.0,170800.0,2287.0,2.0,539.0,27.0,565.0,1.0
276361,0.0,0.0,159800.0,1723.0,1.0,1182.0,33.0,95.0,1.0
275692,0.0,0.0,168400.0,1766.0,1.0,968.0,29.0,9351.0,1.0
52756,0.0,0.0,202000.0,5268.0,4.0,817.0,25.0,2012.0,1.0
114579,0.0,0.0,156000.0,1219.0,2.0,817.0,28.0,652.0,1.0
496496,0.0,0.0,171400.0,3675.0,5.0,968.0,33.0,624.0,1.0
185646,6.0,0.0,191200.0,1592.0,1.0,968.0,34.0,14165.0,0.0
501924,0.0,0.0,30900.0,179.0,1.0,968.0,28.0,415.0,1.0
105835,0.0,0.0,191000.0,5080.0,5.0,817.0,24.0,2698.0,1.0
306292,0.0,0.0,172800.0,1934.0,2.0,1584.0,31.0,1005.0,1.0
149071,0.0,0.0,173700.0,1893.0,2.0,855.0,25.0,13226.0,1.0
212482,14.0,12.0,204200.0,1666.0,2.0,749.0,24.0,80.0,1.0
343707,0.0,0.0,13900.0,4.0,1.0,1059.0,37.0,451.0,1.0
127116,0.0,0.0,218000.0,2503.0,3.0,1044.0,27.0,1059.0,1.0
535267,0.0,0.0,168000.0,4718.0,5.0,817.0,37.0,1725.0,1.0
2637,0.0,0.0,177600.0,3006.0,3.0,225.0,20.0,227.0,1.0
532425,0.0,0.0,212400.0,1958.0,1.0,981.0,27.0,14260.0,1.0
410805,0.0,0.0,166000.0,146.0,1.0,530.0,32.0,8424.0,1.0
343753,0.0,0.0,13900.0,4.0,1.0,1059.0,32.0,408.0,1.0
52758,0.0,0.0,202000.0,5268.0,4.0,817.0,24.0,2012.0,1.0
23421,7.0,0.0,169000.0,2707.0,5.0,789.0,28.0,9983.0,0.0
261083,0.0,0.0,167200.0,3151.0,2.0,1584.0,37.0,1418.0,1.0
87063,0.0,0.0,191800.0,2473.0,4.0,789.0,27.0,5530.0,1.0
43432,0.0,0.0,182000.0,1280.0,1.0,1551.0,32.0,6717.0,1.0
47726,0.0,0.0,170200.0,3406.0,5.0,781.0,29.0,387.0,1.0
546598,5.0,0.0,184000.0,3107.0,3.0,662.0,24.0,923.0,1.0
276294,13.0,0.0,159800.0,1723.0,1.0,1182.0,29.0,12807.0,0.0
501851,0.0,0.0,30900.0,179.0,1.0,968.0,30.0,337.0,1.0
485641,0.0,0.0,162700.0,3652.0,4.0,1584.0,38.0,2030.0,1.0
305121,0.0,0.0,186300.0,2556.0,3.0,1551.0,39.0,293.0,1.0
105791,0.0,0.0,191000.0,5080.0,5.0,817.0,26.0,2354.0,1.0
331833,0.0,0.0,7510.0,100.0,2.0,741.0,24.0,514.0,1.0
516346,13.0,30.0,258100.00000000003,4443.0,2.0,1042.0,27.0,249.0,1.0
231937,4.0,10.0,142900.0,3554.0,5.0,981.0,33.0,5485.0,0.0
222032,0.0,0.0,165400.0,3291.0,5.0,704.0,28.0,715.0,1.0
211261,0.0,0.0,148000.0,1364.0,5.0,621.0,23.0,380.0,1.0
509786,42.0,85.0,201600.0,2508.0,3.0,866.0,31.0,17212.0,0.0
260967,0.0,0.0,167200.0,3151.0,2.0,1584.0,34.0,173.0,1.0
21811,0.0,0.0,170000.0,522.0,1.0,530.0,29.0,12164.0,0.0
233727,0.0,0.0,179300.0,1873.0,2.0,1584.0,26.0,13260.0,1.0
492503,0.0,0.0,202400.0,2166.0,2.0,722.0,25.0,172.0,1.0
516160,0.0,0.0,170900.0,2323.0,2.0,539.0,37.0,5083.0,1.0
126988,0.0,0.0,218000.0,2503.0,3.0,1044.0,36.0,15193.0,0.0
211291,0.0,0.0,148000.0,1364.0,5.0,621.0,37.0,656.0,1.0
337439,0.0,0.0,193200.0,255.0,1.0,968.0,32.0,112.0,1.0
273685,0.0,0.0,15840.0,884.0,5.0,508.0,24.0,648.0,1.0
202280,0.0,0.0,9200.0,81.0,1.0,817.0,36.0,318.0,1.0
283156,5.0,0.0,273400.0,2185.0,2.0,918.0,38.0,850.0,1.0
509172,0.0,0.0,180100.0,4158.0,5.0,508.0,26.0,483.0,1.0
535056,0.0,0.0,176600.0,2644.0,5.0,704.0,31.0,153.0,1.0
350806,0.0,0.0,5120.0,39.0,1.0,508.0,33.0,423.0,1.0
460192,3.0,8.0,194100.0,2089.0,2.0,781.0,20.0,15072.0,0.0
243444,0.0,0.0,196000.0,3020.0,2.0,835.0,31.0,679.0,1.0
315752,0.0,0.0,12700.0,76.0,1.0,855.0,31.0,362.0,1.0
496530,0.0,0.0,171400.0,3675.0,5.0,968.0,37.0,971.0,1.0
139147,0.0,0.0,200700.0,1996.0,2.0,1584.0,28.0,105.0,1.0
319504,0.0,0.0,138300.0,2278.0,4.0,968.0,29.0,470.0,1.0
413926,0.0,0.0,115600.0,2436.0,4.0,1182.0,23.0,396.0,1.0
439570,0.0,0.0,198000.0,2746.0,2.0,767.0,29.0,134.0,1.0
408973,50.0,25.0,40700.0,434.0,3.0,1551.0,24.0,1424.0,0.0
159295,0.0,0.0,154000.0,1660.0,1.0,1044.0,35.0,9004.0,1.0
521085,0.0,0.0,202000.0,3092.0,3.0,1059.0,27.0,327.0,1.0
413927,0.0,0.0,115600.0,2436.0,4.0,1182.0,35.0,546.0,1.0
218231,0.0,0.0,175000.0,3667.0,4.0,835.0,34.0,665.0,1.0
52769,0.0,0.0,202000.0,5268.0,4.0,817.0,36.0,2148.0,1.0
117273,13.0,30.0,294000.0,2154.0,2.0,1047.0,29.0,23091.0,1.0
225542,0.0,0.0,25700.0,363.0,1.0,855.0,32.0,167.0,1.0
15030,4.0,0.0,155000.0,2402.0,3.0,1059.0,26.0,11460.0,0.0
164038,0.0,0.0,151000.0,518.0,1.0,530.0,24.0,10146.0,1.0
254577,70.0,150.0,182000.0,3221.0,3.0,1584.0,31.0,13828.0,0.0
350724,0.0,0.0,157000.0,601.0,1.0,1551.0,25.0,880.0,1.0
248104,0.0,0.0,165100.0,2441.0,2.0,508.0,25.0,7474.0,1.0
366713,0.0,0.0,170800.0,2287.0,2.0,539.0,30.0,5871.0,1.0
225484,0.0,0.0,25700.0,363.0,1.0,855.0,35.0,427.0,1.0
25463,0.0,0.0,181800.0,1427.0,1.0,1584.0,25.0,11631.0,1.0
256707,0.0,0.0,159200.0,707.0,1.0,1182.0,28.0,10865.0,1.0
23989,0.0,0.0,193800.0,3261.0,2.0,719.0,26.0,85.0,1.0
87129,0.0,0.0,191800.0,2473.0,4.0,789.0,25.0,2121.0,1.0
254702,0.0,0.0,182000.0,3221.0,3.0,1584.0,28.0,833.0,1.0
379547,0.0,0.0,177000.0,4019.0,5.0,817.0,27.0,2311.0,1.0
273640,0.0,0.0,15840.0,884.0,5.0,508.0,32.0,515.0,1.0
343653,0.0,0.0,174000.0,1968.0,2.0,817.0,24.0,717.0,1.0
116645,0.0,0.0,181200.0,4120.0,5.0,968.0,25.0,1848.0,1.0
149200,0.0,0.0,173700.0,1893.0,2.0,855.0,30.0,673.0,1.0
499124,0.0,0.0,144900.0,3894.0,5.0,1584.0,29.0,1402.0,1.0
508406,22.0,45.0,137800.0,2413.0,5.0,1584.0,27.0,65.0,0.0
148124,0.0,0.0,152600.0,4033.0,5.0,968.0,38.0,1942.0,1.0
15528,0.0,0.0,175100.0,518.0,1.0,968.0,23.0,69.0,1.0
343724,0.0,0.0,13900.0,4.0,1.0,1059.0,30.0,433.0,1.0
508559,0.0,0.0,137800.0,2413.0,5.0,1584.0,30.0,1578.0,1.0
432943,0.0,0.0,202500.0,2416.0,2.0,1551.0,23.0,9920.0,1.0
76014,0.0,0.0,169400.0,1405.0,2.0,981.0,29.0,10934.0,1.0
3279,0.0,0.0,202200.0,1149.0,1.0,1551.0,30.0,9127.0,1.0
272325,0.0,0.0,165600.0,3682.0,5.0,1044.0,25.0,601.0,1.0
535918,0.0,0.0,31900.0,96.0,1.0,789.0,32.0,390.0,1.0
338279,0.0,0.0,213600.0,2878.0,2.0,1182.0,30.0,12427.0,1.0
350680,0.0,0.0,157000.0,601.0,1.0,1551.0,27.0,564.0,1.0
336608,0.0,0.0,168600.0,2706.0,2.0,722.0,27.0,1417.0,1.0
276400,0.0,0.0,159800.0,1723.0,1.0,1182.0,26.0,163.0,1.0
455578,0.0,0.0,178000.0,3489.0,5.0,817.0,30.0,1660.0,1.0
15445,0.0,0.0,175100.0,518.0,1.0,968.0,28.0,12166.0,1.0
12059,0.0,0.0,148400.0,2669.0,2.0,225.0,41.0,367.0,1.0
29704,0.0,0.0,178000.0,2729.0,3.0,508.0,33.0,10061.0,0.0
209902,0.0,0.0,207000.0,2790.0,2.0,835.0,29.0,1493.0,1.0
337673,0.0,0.0,216000.0,2601.0,2.0,1044.0,30.0,5091.0,1.0
171632,80.0,100.0,160300.0,3312.0,5.0,968.0,29.0,0.0,0.0
326340,0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,736.0,1.0
