points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,0.0,161000.0,4153.0,5.0,835,27,69.0,444.0,1
0.0,0.0,197000.0,523.0,1.0,835,124,48.0,274.0,1
0.0,0.0,171200.0,1688.0,3.0,722,117,35.0,536.0,1
0.0,0.0,7510.0,100.0,2.0,741,86,39.0,52.0,1
0.0,0.0,144900.0,3894.0,5.0,1584,126,64.0,1852.0,1
0.0,0.0,169900.0,808.0,1.0,1584,30,24.0,0.0,1
0.0,0.0,18600.0,1070.0,5.0,835,37,58.0,276.0,1
0.0,0.0,164500.0,3187.0,2.0,719,77,34.0,548.0,1
0.0,0.0,188800.0,3408.0,4.0,1182,69,36.0,1048.0,1
0.0,0.0,17400.0,317.0,2.0,817,128,32.0,254.0,1
0.0,0.0,153400.0,3741.0,5.0,968,120,60.0,1495.0,1
0.0,0.0,182000.0,3221.0,3.0,1584,29,47.0,33.0,1
50.0,135.0,294000.0,2154.0,2.0,1047,10,51.0,26.0,0
0.0,0.0,193500.0,2667.0,2.0,1584,72,31.0,0.0,1
0.0,0.0,174000.0,304.0,1.0,530,65,41.0,0.0,1
0.0,0.0,190100.0,2610.0,3.0,767,43,33.0,500.0,1
0.0,0.0,164700.0,2470.0,5.0,981,36,43.0,202.0,1
5.0,0.0,257200.0,1362.0,1.0,747,83,53.0,1047.0,1
0.0,0.0,196000.0,4730.0,4.0,817,70,50.0,943.0,1
0.0,0.0,152500.0,2795.0,4.0,855,15,37.0,116.0,0
0.0,0.0,184900.0,1216.0,1.0,1584,125,40.0,76.0,1
0.0,0.0,202400.0,2166.0,2.0,722,125,33.0,105.0,1
0.0,0.0,185600.0,2703.0,2.0,741,70,28.0,394.0,1
0.0,0.0,9000.0,9.0,1.0,621,74,54.0,61.0,1
3.0,6.0,188200.0,2437.0,2.0,704,8,47.0,0.0,0
1.0,0.0,168400.0,1766.0,1.0,968,15,30.0,0.0,0
0.0,0.0,163700.0,815.0,1.0,981,98,43.0,0.0,1
0.0,0.0,162700.0,3652.0,4.0,1584,55,40.0,668.0,1
0.0,0.0,5120.0,39.0,1.0,508,131,37.0,46.0,1
0.0,0.0,183000.0,5423.0,5.0,835,69,29.0,1854.0,1
0.0,0.0,193000.0,3610.0,3.0,1044,74,42.0,892.0,1
60.0,120.0,230300.0,4057.0,2.0,787,7,57.0,182.0,0
5.0,0.0,293000.0,2096.0,2.0,938,129,39.0,615.0,1
0.0,0.0,165700.0,5399.0,4.0,1584,71,77.0,2157.0,1
0.0,0.0,188300.0,1316.0,3.0,1551,66,51.0,143.0,1
0.0,0.0,202000.0,1831.0,2.0,835,25,49.0,0.0,1
0.0,0.0,22400.0,636.0,5.0,1584,58,46.0,359.0,1
0.0,0.0,138300.0,2278.0,4.0,968,68,32.0,298.0,1
0.0,0.0,165000.0,1993.0,2.0,225,26,36.0,0.0,1
