points,uci_points,length,climb_total,profile,startlist_quality,position,cyclist_age,delta,label
0.0,-0.0,177000.0,3000.0,2.0,1933,33,6.0,110.0,1
35.0,20.0,229000.0,2407.0,2.0,881,3,22.0,0.0,0
0.0,0.0,10050.0,16.0,1.0,1133,154,57.0,98.0,1
0.0,0.0,196000.0,2163.0,2.0,1685,68,37.0,13.0,1
0.0,0.0,179000.0,2966.0,3.0,935,78,49.0,248.0,1
0.0,0.0,135000.0,2407.0,3.0,705,62,13.0,14.0,1
22.0,0.0,165000.0,2033.0,1.0,1791,7,43.0,0.0,0
0.0,0.0,140000.0,2056.0,2.0,896,38,43.0,0.0,1
0.0,-0.0,30500.0,1556.0,5.0,1872,87,19.0,501.0,1
0.0,-0.0,200000.0,4219.0,5.0,1309,50,0.0,1254.0,1
0.0,0.0,136500.0,1349.0,1.0,960,42,28.0,4.0,1
42.0,68.0,206000.0,1779.0,2.0,697,10,56.0,11.0,0
0.0,0.0,242500.0,4146.0,5.0,1690,72,54.0,1160.0,1
0.0,0.0,136000.0,2797.0,4.0,861,68,29.0,0.0,1
0.0,0.0,223500.0,1552.0,1.0,1812,113,34.0,337.0,1
5.0,1.0,256000.0,2419.0,2.0,809,83,49.0,799.0,1
0.0,0.0,171300.0,2467.0,2.0,821,155,26.0,263.0,1
0.0,-0.0,196000.0,1609.0,2.0,1034,98,25.0,0.0,1
0.0,-0.0,187000.0,2648.0,2.0,920,156,16.0,1046.0,1
0.0,0.0,184000.0,2538.0,3.0,1165,40,15.0,203.0,1
0.0,0.0,173300.0,2302.0,5.0,636,30,48.0,0.0,1
0.0,0.0,158400.0,2613.0,2.0,1115,70,67.0,0.0,1
0.0,0.0,182000.0,2250.0,2.0,1210,127,36.0,264.0,1
0.0,0.0,197000.0,671.0,1.0,930,67,38.0,40.0,1
0.0,0.0,26800.0,976.0,3.0,960,132,45.0,660.0,1
0.0,-0.0,196500.0,2395.0,1.0,1804,117,15.0,0.0,1
8.0,1.0,44200.0,516.0,2.0,971,9,12.0,109.0,0
0.0,0.0,178000.0,2710.0,4.0,844,36,36.0,193.0,1
0.0,0.0,198400.0,1938.0,2.0,899,108,24.0,250.0,1
50.0,14.0,204500.0,2693.0,1.0,1731,3,22.0,20.0,0
0.0,0.0,263500.0,3500.0,5.0,1731,143,4.0,958.0,1
18.0,2.0,190000.0,2018.0,2.0,1331,3,16.0,0.0,0
0.0,0.0,196000.0,5187.0,5.0,896,29,39.0,782.0,1
