,nationality,pca_race_points,weight_height_ratio,race_difficulty,consistency_score,position,cyclist_age
82368,61,-0.19442904786051776,-0.6954887367823979,-0.24651725249396075,-0.9215513888633479,1.567711800094029,-1.4208819569910869
82967,35,0.486441373490487,-0.45238054493163565,0.6386375904638085,3.430031759434992,-1.390495972580739,1.1725543737042292
83129,55,-0.19442904786051776,-1.9508388463731938,0.6386375904638085,-0.6588642616931769,2.002133920556757,0.1351798414261027
83164,63,-0.19442904786051776,-0.17176150765274834,-0.008001783736568563,-1.0490498093460814,-1.2250018314520807,-0.6428510577824922
83361,63,1.9433830063272952,1.908491865553721,-0.38392651142360157,1.0102372675981615,-1.4939298107861505,-1.1615383239215553
83648,52,-0.19442904786051776,-0.3194643823315117,0.35647227545555454,0.8361052843186649,1.4435911942475355,-1.6802255900606187
83671,8,0.2611849360692897,-0.04951563905876997,-0.5494054092057635,-0.4059614403778251,-1.4732430431450683,-1.9395692231301502
83672,4,0.16045679990401013,-0.5119756482482687,-0.5494054092057635,-0.07294355537160213,-1.452556275503986,1.6912416398432923
83851,67,-0.19442904786051776,-2.314456916708116,-0.2337745471893356,-0.21472782000716542,-1.183628296169916,-1.9395692231301502
83856,27,-0.19442904786051776,0.835124162021774,-0.2337745471893356,-0.6521983638746165,-1.0801944579645046,-2.4582564892692136
83876,18,-0.19442904786051776,-1.595928100938637,-0.2337745471893356,-0.8720693600877069,-0.6664591051428588,-1.1615383239215553
83968,67,1.1762350642713286,2.0787044411636746,-2.536216013941091,-0.2710018504528225,-1.5146165784272327,1.6912416398432923
84102,67,-0.19442904786051776,1.1971362704154183,-2.536216013941091,-0.8757126495297114,1.2574102854777947,-1.4208819569910869
84320,25,-0.19442904786051776,3.148958312238457,-1.8008331278020207,-0.37814398499112734,0.6574940238864081,-1.4208819569910869
84388,17,-0.19442904786051776,0.923522785866167,-0.4194949426601298,4.980560498422808,-0.31478405524445974,0.3945234744956343
84511,61,2.0772607274412866,-0.11857884612152961,0.9925981562572023,4.322901489922186,-1.5146165784272327,-0.6428510577824922
84512,55,1.3058643880998282,1.2911991037771302,0.9925981562572023,6.92805024747396,-1.4939298107861505,-1.4208819569910869
84515,35,0.3474624135168361,1.0945303582609718,0.9925981562572023,2.697131284188705,-1.4318695078629036,1.950585272912824
84516,35,0.24673429898026422,-0.004752871739562666,0.9925981562572023,3.1185155947985113,-1.4111827402218213,-1.1615383239215553
84520,67,-0.007423422757440806,0.08697401698029085,0.9925981562572023,5.552353305185329,-1.3284356696574922,1.6912416398432923
84640,25,-0.19442904786051776,0.6692310309229134,0.9925981562572023,17.455275740880303,1.1539764472723832,-0.9021946908520238
84799,51,0.05420125822930337,-0.673734111707121,-2.4678153749463396,-0.1487556799253437,0.5954337209631613,-2.198912856199682
84800,4,0.09245207663049775,0.549335934744399,-2.4678153749463396,-0.8085963341404022,0.6161204886042435,0.9132107406346975
84815,4,0.09245207663049775,-1.8002970233479532,-2.4678153749463396,-0.61098005343917,0.926422003220478,0.9132107406346975
84833,8,0.5820684221970613,0.33642279294437893,-0.46732473518636664,-0.6213801532749931,-1.4939298107861505,1.1725543737042292
84844,3,0.4290651269635762,0.1507779268049599,-0.9095980888832617,2.1948728539075617,-1.452556275503986,0.3945234744956343
84861,8,-0.19442904786051776,3.1880865255875563,-0.9095980888832617,-0.0225692815586436,-1.1008812256055869,-1.6802255900606187
84886,67,-0.19442904786051776,0.33096731285550723,-0.9095980888832617,-0.6626110122067429,-0.5837120345785296,3.5066470713300135
84889,61,-0.19442904786051776,0.7982703010241715,-0.9095980888832617,2.302349102830431,-0.5216517316552827,1.1725543737042292
84891,61,-0.19442904786051776,-0.4085907076805462,-0.9095980888832617,1.179419509315428,-0.4802781963731181,1.4318980067737608
84900,18,-0.19442904786051776,-1.3125499571711483,-0.9095980888832617,2.742953953764321,-0.29409728760337744,0.1351798414261027
84911,61,-0.19442904786051776,-0.9154427898491135,-0.9095980888832617,2.0838881478550078,-0.06654284355147218,2.2099289059823555
84924,55,-0.19442904786051776,0.01686488157935531,-0.9095980888832617,3.4059936208975046,0.20238513578259765,0.6538671075651659
84931,35,-0.19442904786051776,0.007410465008864564,-0.9095980888832617,5.260129386566094,0.3471925092701737,0.3945234744956343
84940,26,-0.19442904786051776,-0.8366149235681163,-0.9095980888832617,2.652820580371751,0.5333734180399143,-0.12416379164342892
84951,55,-0.19442904786051776,0.7971456714260893,-0.9095980888832617,4.73049542991432,0.7609278620918196,0.1351798414261027
84966,35,-0.19442904786051776,-1.2790677037718534,-0.9095980888832617,1.0219519291266508,1.071229376708054,1.950585272912824
86178,25,1.9433830063272952,1.737549307243187,0.3623498368738047,7.588338806179517,-1.5146165784272327,-0.6428510577824922
86414,67,-0.19442904786051776,1.1971362704154183,0.43541176615884736,-0.8757126495297114,0.4506263474755852,-1.4208819569910869
86493,8,-0.19442904786051776,-1.3053744553440332,0.15945305210104488,-0.8852821584197478,0.016204227012857,-0.6428510577824922
86663,3,0.4481905713108234,0.9688353214067492,0.5212926303017931,4.009833750667965,-1.4939298107861505,0.3945234744956343
86823,26,0.1795822009938419,-0.13183829751879766,-2.2738868888800297,0.2818076423204906,-1.390495972580739,0.3945234744956343
86827,52,-0.060124873516380864,-0.40188399161896027,-2.2738868888800297,-1.2598364198289407,-1.30774890201641,1.1725543737042292
86828,14,-0.09370092250959201,0.25527495039309844,-2.2738868888800297,-1.1120434848686997,-1.2870621343753277,0.6538671075651659
86845,61,-0.19442904786051776,-2.736523789400165,-2.2738868888800297,0.08049979888025043,-0.9353870844769285,-0.9021946908520238
86848,63,-0.19442904786051776,-0.5359008312598037,-2.2738868888800297,0.32676250228101184,-0.8733267815536817,-1.9395692231301502
86855,52,-0.19442904786051776,1.807442869627857,-2.2738868888800297,-1.219877187205503,-0.7285194080661056,-0.3835074247129605
86878,66,-0.19442904786051776,-2.6472583110988324,-2.2738868888800297,-1.2598364198289407,-0.25272375232121286,-0.12416379164342892
86881,14,-0.19442904786051776,-1.471833323035844,-2.2738868888800297,-1.2598364198289407,-0.19066344939796595,-0.3835074247129605
86894,61,-0.19442904786051776,0.3804840925122469,-2.2738868888800297,-0.9169125426993252,0.07826452993610389,-1.6802255900606187
86911,7,-0.19442904786051776,-0.23698204015573196,-2.2738868888800297,-1.1094886280941416,0.4299395798345029,0.3945234744956343
86921,52,-0.19442904786051776,-1.534808018136572,-2.2738868888800297,-1.2598364198289407,0.6368072562453259,-0.3835074247129605
86922,61,-0.19442904786051776,0.1331785001331452,-2.2738868888800297,0.713158190640533,0.6574940238864081,-1.1615383239215553
86926,35,-0.19442904786051776,-1.112547243789681,-2.2738868888800297,-1.2598364198289407,0.7402410944507374,-0.9021946908520238
86935,61,-0.19442904786051776,-1.7822584664578203,-2.2738868888800297,-1.2598364198289407,0.926422003220478,-1.1615383239215553
86936,18,-0.19442904786051776,-1.0939361067187803,-2.2738868888800297,-0.9537466475453926,0.9471087708615603,-1.4208819569910869
86949,25,-0.19442904786051776,1.4673325234475756,-2.2738868888800297,-1.126386362790867,1.2160367501956302,-0.12416379164342892
86978,61,-0.19442904786051776,-1.260521580785223,-2.2738868888800297,-0.9771193529821459,1.8159530117870166,-0.9021946908520238
86983,61,-0.19442904786051776,-0.48297138247784893,-2.2738868888800297,-0.9718387622053084,1.9193868499924283,-0.6428510577824922
86987,52,-0.19442904786051776,-0.8278745213266311,-2.2738868888800297,-0.8155023179851728,2.002133920556757,-1.1615383239215553
86993,14,-0.19442904786051776,-1.7600726953500128,-2.2738868888800297,-0.8090340803243687,2.126254526403251,0.3945234744956343
86995,55,-0.19442904786051776,1.1041410367533055,-2.2738868888800297,-0.928207512513019,2.1676280616854156,1.1725543737042292
87004,24,1.1762350642713286,0.24873704283102183,-0.01002843841164497,4.23527849870163,-1.5353033460683152,0.9132107406346975
87330,47,-0.19442904786051776,2.3321236386601405,0.3934088184312357,-0.3182784383212067,-1.3284356696574922,-0.6428510577824922
87492,35,15.43322012431601,-1.7952612833119153,1.5991296525169316,2.7340313753452654,-1.5146165784272327,-0.6428510577824922
87497,25,6.087231271405306,0.9688353214067492,1.5991296525169316,-0.34631869354022754,-1.4111827402218213,2.9879598051909504
87615,25,-0.19442904786051776,1.245723462726887,0.3895580663119023,-0.8576318455892525,0.07826452993610389,0.9132107406346975
87984,62,-0.19442904786051776,3.991587608900577,-2.309961906473407,-0.00224720520532735,1.6504588706583583,0.3945234744956343
88555,8,-0.19442904786051776,1.1537559078354358,0.4376411326885835,-0.6228357788461704,1.3815308913242885,1.1725543737042292
88559,8,5.458224501329398,1.3940810406402337,-2.39313200208776,0.11139308704789234,-1.5353033460683152,0.6538671075651659
88699,8,-0.19442904786051776,3.1880865255875563,-2.39313200208776,-0.0225692815586436,1.3608441236832063,0.6538671075651659
89434,63,-0.19442904786051776,1.2604428795253166,1.0106610040357233,-0.4810279964505285,0.5747469533220789,-2.198912856199682
89481,35,0.8162480641619724,-0.45238054493163565,1.2947213888309412,3.430031759434992,-1.0801944579645046,0.9132107406346975
89560,7,0.7779972619823088,-0.8529562706793988,1.6415633822636753,4.440524777338762,-0.9974473874001755,-0.12416379164342892
89578,55,0.5195910882114454,0.01686488157935531,1.6415633822636753,3.4059936208975046,-0.6250855698606942,-1.4208819569910869
89618,67,0.3474624135168361,1.644371577905929,1.6415633822636753,-1.2598364198289407,0.20238513578259765,2.2099289059823555
89621,37,0.3474624135168361,0.634714255165139,1.6415633822636753,6.795122233491279,0.2644454387058445,-0.6428510577824922
89631,17,0.3474624135168361,2.178345939194981,1.6415633822636753,-0.09646746165241765,0.4713131151166675,2.2099289059823555
89632,17,0.3474624135168361,0.9688353214067492,1.6415633822636753,-0.749151845008004,0.4919998827577498,0.1351798414261027
89634,37,0.3474624135168361,0.6666874974505772,1.6415633822636753,6.49604939680808,0.5333734180399143,0.9132107406346975
89640,3,0.3474624135168361,1.137188722326161,1.6415633822636753,-0.43855697048276737,0.6574940238864081,-0.3835074247129605
89643,62,0.3474624135168361,3.991587608900577,1.6415633822636753,-0.00224720520532735,0.719554326809655,0.3945234744956343
89644,27,0.3474624135168361,0.7562130320889918,1.6415633822636753,3.4704969893644027,0.7402410944507374,-0.9021946908520238
89650,37,0.3474624135168361,0.7562130320889918,1.6415633822636753,-0.29419693491214055,0.8643617002972311,0.1351798414261027
89652,38,0.3474624135168361,0.16741126699647474,1.6415633822636753,4.172272754854761,0.9057352355793957,0.1351798414261027
89653,14,0.3474624135168361,-0.2855133431666875,1.6415633822636753,1.0073611863910241,0.926422003220478,-0.6428510577824922
89654,41,0.3474624135168361,0.06817468124439648,1.6415633822636753,-0.5295941770648531,0.9471087708615603,-0.3835074247129605
89655,63,0.3474624135168361,1.908491865553721,1.6415633822636753,1.0102372675981615,0.9677955385026425,-1.1615383239215553
89659,52,0.3474624135168361,-0.07129193549547033,1.6415633822636753,-0.6864142719171665,1.0505426090669718,-0.6428510577824922
89661,3,0.3474624135168361,0.4981983653727761,1.6415633822636753,-0.06398828257102183,1.0919161443491363,0.6538671075651659
89664,9,0.3474624135168361,0.841737349049848,1.6415633822636753,-1.2598364198289407,1.1539764472723832,1.1725543737042292
89665,38,0.3474624135168361,0.9630889888356149,1.6415633822636753,0.05591217278695308,1.1746632149134655,-1.4208819569910869
89981,49,-0.19442904786051776,3.503954602520738,0.06113362774738382,0.48473680270146324,1.5263382648118646,-1.4208819569910869
90016,8,-0.19442904786051776,-1.0313469337317964,0.4583891780781046,-0.7570921407946682,-1.1422547608877516,2.7286161721214186
90161,8,1.4546191995329907,0.4601856568380017,-0.32991547625672585,-0.28626048050189573,-1.4732430431450683,2.4692725390518873
90162,61,1.0903838886529733,1.2554139830770967,-0.32991547625672585,1.2670469394598463,-1.452556275503986,-0.12416379164342892
90320,22,-0.19442904786051776,2.5522225476690026,-0.32991547625672585,-0.41586920380256653,1.8573265470691813,1.1725543737042292
90326,55,-0.19442904786051776,-1.9508388463731938,-0.32991547625672585,-0.6588642616931769,1.981447152915675,-0.3835074247129605
90335,61,7.179510772443921,-0.5404381299831011,-0.17847132058890425,-0.8659850893409983,-1.5353033460683152,-1.6802255900606187
90344,25,0.7150936261675016,-2.3851979433842416,-0.17847132058890425,-0.740037923361304,-1.3491224372985744,0.3945234744956343
90487,49,-0.19442904786051776,3.503954602520738,-0.17847132058890425,0.48473680270146324,1.6090853353761938,-1.4208819569910869
90756,22,-0.19442904786051776,2.5522225476690026,0.5257513633612653,-0.41586920380256653,1.5470250324529469,0.1351798414261027
90961,61,-0.19442904786051776,-0.11857884612152961,0.9231337052410487,4.322901489922186,2.043507455838922,-0.12416379164342892
91136,35,0.09797947673274797,-1.8055825543393458,0.43067440093911813,-0.9542584255893523,-1.4318695078629036,-0.12416379164342892
91140,61,-0.16085300968166047,1.1182445306481201,0.43067440093911813,-1.1325572672463224,-1.3491224372985744,0.1351798414261027
91151,61,2.152483469570456,-0.9587125144260392,1.0090600287930485,-1.0436797144986727,-1.3284356696574922,-1.9395692231301502
91163,48,0.5144900007527402,-2.2205070025454,1.0090600287930485,-0.3580866221550654,-1.0801944579645046,1.1725543737042292
91173,25,0.12645443826725394,-2.7765975584661104,1.0090600287930485,-0.23530231747319405,-0.8733267815536817,0.9132107406346975
91237,61,0.6011938232868932,-2.0918578169497644,-1.1412482591304385,-0.66604451981429,-1.4939298107861505,0.3945234744956343
91817,18,0.2611849360692897,-1.3125499571711483,0.020042651429980487,2.742953953764321,-1.4732430431450683,-0.3835074247129605
92021,25,0.06907821336905083,2.687011572135304,1.5279674317340626,-1.2598364198289407,-0.4182178934498712,0.1351798414261027
92471,67,-0.15617823486650032,1.7847905939504598,-1.9553172654824569,-0.21715514308460068,0.8850484679383134,-1.9395692231301502
92677,26,2.40239280551292,-0.8855534200542395,-2.522003879625943,-1.2282974523052765,-1.5353033460683152,1.1725543737042292
92679,35,0.6203192243767249,-0.6942705781508037,-2.522003879625943,-1.0881930402512583,-1.4939298107861505,0.3945234744956343
92688,63,0.07885407564291617,1.2604428795253166,-0.3957573999418587,-0.4810279964505285,-1.4318695078629036,-2.198912856199682
92704,25,1.242960838799852,0.35189044201090386,1.9850104546583398,1.8422669368998026,-1.2250018314520807,-1.1615383239215553
92983,25,0.5633693229364207,1.0641493907411754,0.5262325527523417,0.8214662256040748,-1.4111827402218213,-1.1615383239215553
93193,60,0.4290651269635762,-1.7215193433776208,0.5642329077494256,-0.4044336822938842,-1.452556275503986,-1.6802255900606187
93512,26,0.2611849360692897,2.8824416282564145,-2.5107557780258425,0.15480157958981888,-1.4732430431450683,-1.6802255900606187
94859,25,0.486441373490487,-2.7765975584661104,-0.0575288821579998,-0.23530231747319405,-1.452556275503986,0.6538671075651659
95438,35,-0.19442904786051776,1.6714151557665076,0.7930458851505676,-0.3983122355598282,-1.3284356696574922,1.950585272912824
96039,52,-0.19442904786051776,-0.3194643823315117,-2.5088557602759884,0.8361052843186649,1.8366397794280989,-1.6802255900606187
96057,25,0.026152620152696298,-0.6336865763944777,0.0415508276185155,-0.9826845043877379,-1.30774890201641,-1.1615383239215553
96230,67,-0.19442904786051776,1.3819907021618645,0.0415508276185155,-0.7232012985611167,2.271061899890827,-0.6428510577824922
96287,8,1.5587432590976262,-0.4979018099006652,1.0802472986380494,2.685263309059123,-1.2870621343753277,-0.6428510577824922
96294,35,0.6725943834449306,-1.2790677037718534,1.0802472986380494,1.0219519291266508,-1.1422547608877516,0.9132107406346975
96303,25,0.29390834896105694,-1.2218963711407425,1.0802472986380494,-0.502568215948385,-0.9560738521180109,2.7286161721214186
96309,55,0.1455798393570857,1.3605098205993056,1.0802472986380494,2.7111565763154015,-0.8319532462715171,0.1351798414261027
96318,67,0.1455798393570857,0.549335934744399,1.0802472986380494,3.966406051243941,-0.6457723375017764,0.3945234744956343
96324,25,0.1455798393570857,-0.635500127166233,1.0802472986380494,4.716357798868337,-0.5216517316552827,-0.9021946908520238
96683,26,19.596208584519935,0.2831865233085863,1.9411835641103115,2.209383354557984,-1.5353033460683152,-0.3835074247129605
96719,8,0.1455798393570857,0.8764389016787067,1.9411835641103115,1.934071052943034,-0.7905797109893525,-0.9021946908520238
96733,4,0.08820361986605955,0.44287366085454066,1.9411835641103115,1.8171091651819513,-0.5009649640142004,-0.9021946908520238
96740,35,0.030827394967856456,-0.7746713290319586,1.9411835641103115,2.0259632645521495,-0.3561575905266243,-0.9021946908520238
96750,18,-0.02654883263393511,-0.5195241256114618,1.9411835641103115,5.218931392743709,-0.14928991411580136,-1.1615383239215553
96826,35,-0.02654883263393511,0.03728956942201157,1.9411835641103115,4.478316067824615,1.422904426606453,-1.6802255900606187
97231,66,-0.19442904786051776,-1.1056740004245251,-2.4623686535311617,0.3820615913914346,1.0091690737848071,-2.4582564892692136
97579,47,0.5246921756701506,-0.673734111707121,-2.531883970958786,0.03404970448947227,-1.4939298107861505,1.6912416398432923
97866,8,-0.19442904786051776,1.1537559078354358,-0.353222236955865,-0.6228357788461704,-0.894013549194764,1.4318980067737608
97869,8,-0.19442904786051776,-0.07117103211068664,-0.353222236955865,-0.897603245238974,-0.8319532462715171,-0.12416379164342892
98378,25,-0.19442904786051776,-2.7065021102408107,0.11623414249315542,-1.0554579294659225,-0.9353870844769285,-2.198912856199682
98388,8,-0.19442904786051776,-0.48504498958668624,0.11623414249315542,-1.0254073966027286,-0.7285194080661056,-2.198912856199682
98656,58,-0.19442904786051776,4.06623404302481,-2.365467748288598,0.30668303018955845,1.7125191735816052,-0.9021946908520238
98689,35,2.2493894237646037,-0.7746713290319586,-0.22521178816008547,2.681020380758056,-1.5146165784272327,2.2099289059823555
99017,26,4.193815784878481,0.2831865233085863,-0.41042548130615053,2.209383354557984,-1.5353033460683152,1.950585272912824
99199,67,-0.19442904786051776,0.33096731285550723,-0.41042548130615053,-0.6626110122067429,2.2296883646086627,1.6912416398432923
99203,61,-0.19442904786051776,2.02021457727964,-0.41042548130615053,-0.32141325757116823,2.3124354351729917,-1.1615383239215553
99214,8,11.325491109014289,0.8764389016787067,1.3140001984897403,1.934071052943034,-1.4939298107861505,-1.1615383239215553
99712,8,-0.19442904786051776,3.1880865255875563,-0.09519988837520171,-0.0225692815586436,2.2917486675319094,-0.6428510577824922
100110,67,-0.19442904786051776,0.33096731285550723,-1.7580194099676902,-0.6626110122067429,0.16101160050043306,3.7659907043995453
100148,47,-0.19442904786051776,1.0474133967323915,-1.7580194099676902,0.5220456163090436,0.9471087708615603,0.3945234744956343
100171,26,-0.19442904786051776,0.7562130320889918,-1.7580194099676902,2.3285988498184262,1.422904426606453,3.7659907043995453
100204,63,1.1277820006594237,1.908491865553721,0.4787271610430966,1.0102372675981615,-1.4318695078629036,1.1725543737042292
100213,61,0.1791558883502969,-1.0448276611351779,0.4787271610430966,-0.16225120356184974,-1.245688599093163,2.2099289059823555
100274,14,-0.19442904786051776,0.4907411358471556,0.4787271610430966,-0.4075609041549274,0.016204227012857,-2.198912856199682
100424,35,0.486441373490487,-1.2699577477881991,-1.08586911222441,-0.4358987380005682,-1.4939298107861505,1.950585272912824
100425,55,0.2803103371591215,1.3605098205993056,-1.08586911222441,2.7111565763154015,-1.4732430431450683,-0.3835074247129605
100444,61,-0.19442904786051776,-0.9154427898491135,-1.08586911222441,2.0838881478550078,-1.0801944579645046,0.6538671075651659
100459,47,-0.19442904786051776,-0.11596345497710503,-1.08586911222441,4.828579940311449,-0.7698929433482702,-0.6428510577824922
100460,63,-0.19442904786051776,-0.7321475555271889,-1.08586911222441,6.931319344170759,-0.749206175707188,-0.9021946908520238
100461,55,-0.19442904786051776,0.01686488157935531,-1.08586911222441,3.4059936208975046,-0.7285194080661056,-0.9021946908520238
100470,24,-0.19442904786051776,0.24873704283102183,-1.08586911222441,4.23527849870163,-0.542338499296365,0.6538671075651659
100477,61,-0.19442904786051776,0.2623785945481251,-1.08586911222441,0.6488687441582331,-0.3975311258087889,-0.12416379164342892
100482,55,-0.19442904786051776,0.7971456714260893,-1.08586911222441,4.73049542991432,-0.29409728760337744,-1.4208819569910869
100485,61,-0.19442904786051776,-0.33130036746264724,-1.08586911222441,2.6171691926432454,-0.23203698468013054,0.6538671075651659
100492,63,-0.19442904786051776,0.9688353214067492,-1.08586911222441,1.4320110084129707,-0.08722961119255447,-0.12416379164342892
100495,26,-0.19442904786051776,-0.8366149235681163,-1.08586911222441,2.652820580371751,-0.02516930826930759,-1.6802255900606187
100516,63,-0.19442904786051776,1.908491865553721,-1.08586911222441,1.0102372675981615,0.4092528121934206,-0.6428510577824922
100526,4,-0.19442904786051776,0.44287366085454066,-1.08586911222441,1.8171091651819513,0.6161204886042435,1.6912416398432923
100541,63,-0.19442904786051776,0.3776976116723737,-1.08586911222441,3.6982482705280946,0.926422003220478,-0.3835074247129605
100547,18,-0.19442904786051776,0.3436986673928239,-1.08586911222441,4.83926340568114,1.0505426090669718,-1.6802255900606187
100554,35,-0.19442904786051776,-0.12216374554016303,-1.08586911222441,4.4502835807223535,1.1953499825545477,0.9132107406346975
100561,4,-0.19442904786051776,0.671633130247012,-1.08586911222441,2.5347554493030273,1.3401573560421238,1.1725543737042292
100954,51,0.1795822009938419,-1.7239910191778685,-0.622999399125348,0.10426076076810087,-1.452556275503986,0.3945234744956343
101080,27,1.4546191995329907,1.2771948419056758,0.7936031494710816,2.4445315901548015,-1.4732430431450683,-1.4208819569910869
101241,38,0.6589963716429952,0.16741126699647474,0.7734377267118868,4.172272754854761,-1.4111827402218213,-0.6428510577824922
101539,17,3.970676386997774,-1.6519200552691222,0.8242820656290055,0.23743718375923514,-1.5146165784272327,-1.4208819569910869
101550,35,0.09755316408920293,-2.2591664301289702,0.8242820656290055,-0.6440071408438476,-1.2870621343753277,3.247303438260482
101806,35,0.19870762371238143,-0.4129991188332723,-2.309809891910392,-1.172224803350782,-1.452556275503986,1.1725543737042292
101836,49,1.1566833180948901,3.503954602520738,0.23491690812162097,0.48473680270146324,-1.2663753667342452,-1.4208819569910869
101845,63,0.437988396393413,1.9063589473504616,0.23491690812162097,-0.20902525403066086,-1.0801944579645046,0.3945234744956343
101851,25,0.23653212406285384,-0.8366149235681163,0.23491690812162097,-0.2836476616253655,-0.9560738521180109,0.6538671075651659
101854,20,0.06907821336905083,-0.2555783494530273,0.23491690812162097,-0.2110007458772586,-0.894013549194764,-0.6428510577824922
101881,17,-0.007423422757440806,0.7154982469640988,0.23491690812162097,-0.5004795315432967,-0.33547082288554203,-1.9395692231301502
101921,55,-0.02654883263393511,2.5691022570219633,0.23491690812162097,-0.047010849984084724,0.4919998827577498,-1.4208819569910869
101931,8,-0.02654883263393511,3.1880865255875563,0.23491690812162097,-0.0225692815586436,0.6988675591685727,0.9132107406346975
101936,38,-0.02654883263393511,0.10011940858059315,0.23491690812162097,-0.033252490836573806,0.8023013973739842,0.6538671075651659
101938,4,-0.02654883263393511,2.178345939194981,0.23491690812162097,-1.2598364198289407,0.8436749326561488,-0.9021946908520238
101944,47,-0.02654883263393511,0.4322159134260613,0.23491690812162097,-0.8337519290782825,0.9677955385026425,-1.4208819569910869
101949,8,-0.02654883263393511,2.2954180553985934,0.23491690812162097,-1.2598364198289407,1.071229376708054,-1.4208819569910869
101956,25,-0.02654883263393511,-0.29404387538175575,0.23491690812162097,-0.7970259803194003,1.2160367501956302,-0.9021946908520238
101963,35,-0.02654883263393511,-0.9587125144260392,0.23491690812162097,-0.9708938049471252,1.3608441236832063,-1.4208819569910869
101964,41,-0.02654883263393511,-0.07665160535489077,0.23491690812162097,-0.20801497203236838,1.3815308913242885,-0.6428510577824922
102363,63,-0.19442904786051776,-0.7321475555271889,-2.1126133923229555,6.931319344170759,-0.3975311258087889,-1.1615383239215553
102604,7,2.797661072746606,-0.042875077679424195,-1.6763946443414772,-0.09594221745001008,-1.5353033460683152,1.4318980067737608
102607,26,0.6832228601915321,-0.43083693048074545,-1.6763946443414772,0.17011970829143205,-1.4732430431450683,-0.12416379164342892
102624,10,-0.19442904786051776,0.08697401698029085,-1.6763946443414772,0.2857625527540259,-1.1215679932466693,-0.3835074247129605
102627,55,-0.19442904786051776,1.9974710537646698,-1.6763946443414772,0.2916367855745158,-1.0595076903234224,0.1351798414261027
102683,35,-0.19442904786051776,-1.2790677037718534,-1.6763946443414772,1.0219519291266508,0.09895129757718618,2.4692725390518873
102740,1,-0.19442904786051776,1.7600715547520431,-1.6763946443414772,0.4832637628905182,1.278097053118877,-0.9021946908520238
102746,67,-0.19442904786051776,-1.9033751430618377,-1.6763946443414772,-0.5596894833043127,1.4022176589653708,2.2099289059823555
102769,35,-0.19442904786051776,-0.07129193549547033,-1.6763946443414772,0.06921579833033185,1.8780133147102636,3.247303438260482
102779,25,-0.19442904786051776,-2.7765975584661104,-1.6763946443414772,-0.23530231747319405,2.0848809911210866,-1.1615383239215553
102944,61,-0.19442904786051776,0.7558754150899731,0.20867631467624698,-1.097646763653721,1.5263382648118646,-0.6428510577824922
103810,25,0.6917197845347625,-2.650939020746917,1.3742435021645605,-0.010555078033364338,-1.03882092268234,-0.6428510577824922
103823,26,0.1647052512612714,-2.077192008255909,1.3742435021645605,-0.05303156729203299,-0.7698929433482702,-2.198912856199682
104148,61,0.3092116113371725,-0.01350582055871407,-0.5185491395029923,-0.31304776409684076,-1.4318695078629036,1.6912416398432923
104149,55,0.2084834751718929,-1.6469196737701437,-0.5185491395029923,0.12195098209063088,-1.4111827402218213,1.4318980067737608
104288,55,-0.19442904786051776,0.9282220495011558,-0.5185491395029923,0.42179969144662,1.4849647295297,0.1351798414261027
104602,8,-0.19442904786051776,3.5434215734668255,0.5159166686215415,-0.7416206984919622,-0.4182178934498712,0.1351798414261027
104616,8,-0.19442904786051776,1.5968725160575135,0.5159166686215415,-0.4785874419654266,-0.12860314647471907,3.247303438260482
104668,61,0.24205951335075018,-1.3628081255081652,0.8174925328005471,-0.7656214903142616,-1.4732430431450683,2.9879598051909504
104953,17,-0.19442904786051776,1.1389338372197368,-0.05998616422836787,-0.8708202298400505,-1.0801944579645046,-0.12416379164342892
105117,61,-0.19442904786051776,-0.11857884612152961,1.1906054259513579,4.322901489922186,-0.4595914287320358,-0.12416379164342892
105533,35,1.9433830063272952,-2.3236740889009178,-2.378261208868808,-0.6305690671257911,-1.5146165784272327,1.950585272912824
105582,63,-0.19442904786051776,-0.7321475555271889,-2.378261208868808,6.931319344170759,-0.5009649640142004,-0.9021946908520238
105674,4,-0.19442904786051776,0.29611063890277506,-2.378261208868808,5.466542760723349,1.422904426606453,1.6912416398432923
105692,51,0.265859700070096,-1.7239910191778685,-1.2798736345641974,0.10426076076810087,-1.4111827402218213,0.6538671075651659
105696,35,-0.09370092250959201,-1.2699577477881991,-1.2798736345641974,-0.4358987380005682,-1.2870621343753277,2.4692725390518873
105704,70,-0.19442904786051776,-1.3700155640784308,-1.2798736345641974,1.5952041174728482,-1.1215679932466693,0.1351798414261027
105705,8,-0.19442904786051776,-1.3553520365805145,-1.2798736345641974,4.305382081804437,-1.1008812256055869,-1.4208819569910869
105721,67,-0.19442904786051776,0.08697401698029085,-1.2798736345641974,5.552353305185329,-0.7698929433482702,1.950585272912824
105726,14,-0.19442904786051776,-1.0313469337317964,-1.2798736345641974,-0.214777331081015,-0.6664591051428588,2.2099289059823555
105735,35,-0.19442904786051776,-0.2273166129608546,-1.2798736345641974,0.3588601900020047,-0.4802781963731181,1.4318980067737608
105743,61,-0.19442904786051776,-0.33130036746264724,-1.2798736345641974,3.4938467532475403,-0.31478405524445974,-0.12416379164342892
105748,63,-0.19442904786051776,0.9688353214067492,-1.2798736345641974,1.4320110084129707,-0.21135021703904824,0.3945234744956343
105750,35,-0.19442904786051776,-0.45238054493163565,-1.2798736345641974,3.430031759434992,-0.16997668175688366,2.4692725390518873
