points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
0,0.0,177000.0,4019.0,5.0,817,39.0,2311.0,1
0,0.0,168800.0,3120.0,2.0,1584,40.0,1466.0,1
0,0.0,11500.0,3.0,1.0,1044,29.0,262.0,1
0,0.0,213000.0,1777.0,2.0,835,38.0,911.0,1
0,0.0,194600.0,3881.0,5.0,767,28.0,1174.0,1
0,0.0,169800.0,2956.0,2.0,789,25.0,212.0,1
0,0.0,162300.0,1991.0,2.0,789,22.0,163.0,1
5,5.0,207300.0,1616.0,2.0,677,21.0,166.0,1
0,0.0,170000.0,522.0,1.0,530,23.0,11342.0,1
0,0.0,196500.0,2958.0,2.0,789,28.0,7373.0,1
0,0.0,202400.0,2166.0,2.0,722,29.0,323.0,1
0,0.0,218000.0,2503.0,3.0,1044,35.0,598.0,1
0,0.0,193500.0,2667.0,2.0,1584,31.0,4714.0,1
4,0.0,187200.0,2978.0,2.0,968,23.0,210.0,0
0,0.0,162300.0,1991.0,2.0,789,23.0,10006.0,1
0,0.0,202000.0,1831.0,2.0,835,32.0,136.0,1
0,0.0,143200.0,4036.0,5.0,1551,32.0,2084.0,1
0,0.0,22400.0,636.0,5.0,1584,34.0,644.0,1
0,0.0,178000.0,3489.0,5.0,817,40.0,261.0,0
0,0.0,153000.0,1378.0,5.0,530,25.0,108.0,0
0,0.0,213000.0,1777.0,2.0,835,25.0,547.0,1
0,0.0,170000.0,522.0,1.0,530,36.0,11142.0,1
0,0.0,202200.0,1149.0,1.0,1551,32.0,7129.0,1
2,0.0,18100.0,308.0,2.0,156,22.0,1162.0,0
0,0.0,167300.0,2865.0,3.0,781,20.0,2117.0,1
0,0.0,175700.0,3091.0,2.0,719,34.0,5373.0,0
0,0.0,142900.0,3554.0,5.0,981,31.0,1854.0,1
0,0.0,177600.0,3006.0,3.0,225,37.0,191.0,1
0,0.0,206300.0,2478.0,2.0,722,25.0,16835.0,0
0,0.0,211000.0,4654.0,4.0,855,36.0,633.0,1
0,0.0,176900.0,3125.0,2.0,767,36.0,2854.0,1
0,0.0,200700.0,1996.0,2.0,1584,29.0,382.0,1
0,0.0,182000.0,544.0,1.0,621,32.0,81.0,1
5,0.0,184000.0,3107.0,3.0,688,26.0,858.0,1
0,0.0,175000.0,3667.0,4.0,835,37.0,591.0,1
0,0.0,194100.0,2089.0,2.0,781,25.0,8703.0,1
0,0.0,218000.0,2503.0,3.0,1044,30.0,1059.0,1
0,0.0,188200.0,2437.0,2.0,704,20.0,8663.0,1
0,0.0,192900.0,3743.0,3.0,1551,35.0,962.0,1
0,0.0,182000.0,1280.0,1.0,1551,21.0,12663.0,1
0,0.0,148400.0,2669.0,2.0,225,20.0,1236.0,1
0,0.0,15800.0,208.0,1.0,225,25.0,1169.0,1
0,0.0,162300.0,1991.0,2.0,789,36.0,326.0,1
0,0.0,159200.0,707.0,1.0,1182,36.0,403.0,1
0,0.0,12700.0,76.0,1.0,855,26.0,374.0,1
0,0.0,138300.0,2278.0,4.0,968,25.0,4258.0,1
0,0.0,178000.0,3489.0,5.0,817,31.0,1460.0,1
0,0.0,129700.0,3364.0,5.0,1551,29.0,1975.0,1
0,0.0,178500.0,3418.0,4.0,1551,32.0,1881.0,1
0,0.0,160300.0,3312.0,5.0,968,29.0,1443.0,1
0,0.0,192000.0,3680.0,5.0,968,38.0,1704.0,1
5,0.0,272500.0,2289.0,2.0,759,31.0,616.0,1
0,0.0,192900.0,3743.0,3.0,1551,37.0,1655.0,1
0,0.0,184900.0,1216.0,1.0,1584,31.0,10845.0,1
0,0.0,150000.0,1817.0,2.0,817,29.0,10730.0,1
0,0.0,213000.0,1777.0,2.0,835,29.0,12676.0,1
0,0.0,188200.0,2437.0,2.0,704,36.0,5723.0,1
50,50.0,180600.0,3998.0,5.0,704,23.0,0.0,0
0,0.0,202400.0,2166.0,2.0,722,22.0,13169.0,1
0,0.0,188300.0,1316.0,3.0,1551,24.0,146.0,1
0,0.0,165600.0,3682.0,5.0,1044,21.0,115.0,1
5,10.0,254100.0,3460.0,2.0,705,29.0,445.0,1
18,40.0,165700.0,5399.0,4.0,1584,34.0,223.0,0
0,0.0,170000.0,522.0,1.0,530,26.0,10540.0,1
0,0.0,168000.0,3950.0,4.0,817,29.0,1626.0,1
0,0.0,164600.0,2091.0,3.0,704,34.0,4880.0,1
0,0.0,185600.0,2703.0,2.0,741,29.0,438.0,1
0,0.0,151800.0,4281.0,4.0,1584,28.0,2249.0,1
6,16.0,230300.0,4057.0,2.0,787,22.0,432.0,1
18,10.0,31900.0,96.0,1.0,789,24.0,1496.0,0
0,0.0,211000.0,4654.0,4.0,855,32.0,537.0,1
0,0.0,138300.0,2278.0,4.0,968,36.0,5741.0,1
0,0.0,191200.0,1592.0,1.0,968,24.0,12588.0,1
0,0.0,167300.0,2865.0,3.0,781,30.0,594.0,1
0,0.0,207000.0,2790.0,2.0,835,26.0,1493.0,1
5,10.0,254100.0,3460.0,2.0,705,32.0,271.0,1
2,3.0,180600.0,3998.0,5.0,704,33.0,5623.0,0
0,0.0,12700.0,76.0,1.0,855,26.0,324.0,1
0,0.0,167200.0,3151.0,2.0,1584,37.0,563.0,1
0,0.0,171000.0,2529.0,2.0,835,23.0,3361.0,1
3,0.0,177600.0,3006.0,3.0,225,24.0,11076.0,0
0,0.0,135800.0,1842.0,2.0,704,22.0,435.0,1
0,0.0,31100.0,408.0,2.0,781,28.0,397.0,1
6,0.0,193200.0,255.0,1.0,968,29.0,15057.0,0
0,0.0,187200.0,2978.0,2.0,968,29.0,1007.0,1
0,0.0,151000.0,518.0,1.0,530,24.0,69.0,1
0,0.0,198000.0,2746.0,2.0,767,27.0,375.0,1
0,0.0,213000.0,1777.0,2.0,835,28.0,12945.0,1
3,0.0,169000.0,2707.0,5.0,789,30.0,8727.0,0
0,0.0,168200.0,2327.0,2.0,508,25.0,654.0,1
0,0.0,191000.0,5080.0,5.0,817,33.0,2698.0,1
0,0.0,153400.0,3741.0,5.0,968,36.0,569.0,1
0,0.0,216000.0,2601.0,2.0,1044,27.0,7961.0,1
2,0.0,184300.0,2456.0,3.0,156,27.0,12592.0,0
0,0.0,196000.0,1764.0,2.0,817,32.0,62.0,1
32,5.0,202200.0,1149.0,1.0,1551,24.0,14886.0,0
17,20.0,266900.0,4167.0,2.0,1052,25.0,141.0,1
0,0.0,35000.0,84.0,1.0,835,30.0,336.0,1
0,0.0,169000.0,2707.0,5.0,789,26.0,907.0,1
0,0.0,162800.0,2799.0,3.0,719,29.0,774.0,1
0,0.0,207000.0,2790.0,2.0,835,29.0,368.0,1
0,0.0,169900.0,808.0,1.0,1584,32.0,123.0,1
0,0.0,144900.0,3894.0,5.0,1584,33.0,1937.0,1
0,0.0,193200.0,255.0,1.0,968,30.0,7938.0,1
0,0.0,160300.0,3312.0,5.0,968,32.0,1088.0,1
0,0.0,134800.0,3828.0,5.0,789,35.0,998.0,1
5,0.0,293000.0,2096.0,2.0,938,28.0,615.0,1
0,0.0,138300.0,2278.0,4.0,968,36.0,470.0,1
0,0.0,176900.0,3125.0,2.0,767,35.0,5699.0,0
0,0.0,191100.0,2018.0,2.0,781,28.0,138.0,1
0,0.0,192700.0,3238.0,5.0,968,30.0,1565.0,1
0,0.0,191200.0,1592.0,1.0,968,26.0,13788.0,0
0,0.0,159000.0,1296.0,2.0,1059,27.0,6387.0,1
0,0.0,192500.0,3441.0,2.0,1551,32.0,1535.0,1
14,12.0,207300.0,1616.0,2.0,677,29.0,17669.0,1
12,40.0,183000.0,5423.0,5.0,835,36.0,129.0,0
0,0.0,6820.0,10.0,1.0,539,24.0,429.0,1
0,0.0,171200.0,1688.0,3.0,722,26.0,1014.0,1
0,0.0,165000.0,1993.0,2.0,225,20.0,8898.0,1
4,15.0,207000.0,2790.0,2.0,835,37.0,274.0,0
0,0.0,200700.0,1996.0,2.0,1584,29.0,382.0,1
0,0.0,159800.0,1723.0,1.0,1182,28.0,401.0,1
0,0.0,148000.0,1364.0,5.0,621,22.0,963.0,1
0,0.0,191200.0,1592.0,1.0,968,27.0,13098.0,1
0,0.0,162000.0,2581.0,2.0,835,26.0,426.0,1
15,0.0,181000.0,3977.0,4.0,968,22.0,8512.0,0
0,0.0,216000.0,2601.0,2.0,1044,38.0,273.0,1
0,0.0,170900.0,2323.0,2.0,539,22.0,9879.0,1
0,0.0,134800.0,3828.0,5.0,789,24.0,1136.0,1
0,0.0,13200.0,21.0,1.0,1551,31.0,144.0,1
0,0.0,178500.0,3418.0,4.0,1551,25.0,988.0,1
0,0.0,22400.0,636.0,5.0,1584,24.0,353.0,1
0,0.0,165100.0,2441.0,2.0,508,20.0,109.0,1
5,0.0,256600.00000000003,1380.0,1.0,775,22.0,1314.0,1
0,0.0,192000.0,3680.0,5.0,968,30.0,1970.0,1
0,0.0,168000.0,3950.0,4.0,817,23.0,1438.0,1
5,0.0,294000.0,2154.0,2.0,1047,29.0,633.0,1
0,0.0,134800.0,3828.0,5.0,789,34.0,1328.0,1
0,0.0,169800.0,2956.0,2.0,789,31.0,3027.0,1
0,0.0,202400.0,2166.0,2.0,722,26.0,14163.0,0
0,0.0,151800.0,4281.0,4.0,1584,26.0,2179.0,1
0,0.0,143200.0,4036.0,5.0,1551,31.0,602.0,1
0,0.0,152500.0,2319.0,3.0,968,34.0,596.0,1
0,0.0,135800.0,1842.0,2.0,704,25.0,435.0,1
0,0.0,195000.0,4040.0,4.0,835,40.0,446.0,1
0,0.0,17400.0,317.0,2.0,817,30.0,343.0,1
0,0.0,166000.0,146.0,1.0,530,30.0,9313.0,1
0,0.0,218000.0,4143.0,5.0,835,27.0,244.0,1
0,0.0,152800.0,4160.0,5.0,781,22.0,783.0,1
0,0.0,202000.0,5268.0,4.0,817,25.0,2012.0,1
0,0.0,178000.0,3489.0,5.0,817,30.0,1707.0,1
5,0.0,202100.0,3160.0,3.0,971,23.0,213.0,1
0,0.0,40700.0,434.0,3.0,1551,23.0,730.0,1
0,0.0,191200.0,1592.0,1.0,968,30.0,10208.0,1
0,0.0,177000.0,4019.0,5.0,817,25.0,1198.0,1
0,0.0,135700.0,3636.0,3.0,741,33.0,993.0,1
0,0.0,148400.0,2669.0,2.0,225,31.0,157.0,0
0,0.0,115100.0,577.0,1.0,1584,32.0,10573.0,1
0,0.0,192600.0,2109.0,2.0,1551,29.0,793.0,1
0,0.0,161600.0,4308.0,5.0,539,28.0,649.0,1
0,0.0,170200.0,3406.0,5.0,781,32.0,620.0,1
0,0.0,184900.0,1216.0,1.0,1584,29.0,12283.0,1
0,0.0,189400.0,1076.0,1.0,968,22.0,150.0,1
50,40.0,204000.0,2867.0,2.0,817,27.0,16018.0,0
4,0.0,202000.0,3092.0,3.0,1059,27.0,17314.0,0
0,0.0,171200.0,1688.0,3.0,722,29.0,11495.0,1
0,0.0,178000.0,3489.0,5.0,817,37.0,1460.0,1
0,0.0,180100.0,4158.0,5.0,508,24.0,1104.0,1
0,0.0,135800.0,1842.0,2.0,704,24.0,435.0,1
0,0.0,164600.0,2091.0,3.0,704,22.0,294.0,1
0,0.0,143800.0,2617.0,5.0,855,25.0,1118.0,1
0,0.0,115100.0,577.0,1.0,1584,30.0,10573.0,1
0,0.0,163700.0,815.0,1.0,981,28.0,4899.0,1
0,0.0,162300.0,1991.0,2.0,789,36.0,9366.0,1
5,5.0,184000.0,3107.0,3.0,662,37.0,494.0,1
0,0.0,147000.0,3167.0,2.0,817,22.0,1607.0,1
0,0.0,12700.0,76.0,1.0,855,32.0,360.0,1
0,0.0,168000.0,3950.0,4.0,817,33.0,2090.0,1
0,0.0,202000.0,3092.0,3.0,1059,31.0,1194.0,1
15,45.0,126000.0,692.0,1.0,835,24.0,10451.0,0
0,0.0,195000.0,1390.0,3.0,817,33.0,316.0,1
0,0.0,19600.0,171.0,1.0,835,30.0,339.0,1
0,0.0,194000.0,2336.0,2.0,835,25.0,1271.0,1
0,0.0,192000.0,1498.0,2.0,817,33.0,13087.0,1
0,0.0,180100.0,4158.0,5.0,508,28.0,628.0,1
0,0.0,152500.0,2795.0,4.0,855,23.0,867.0,1
0,0.0,192500.0,3441.0,2.0,1551,27.0,1466.0,1
0,0.0,196000.0,1764.0,2.0,817,22.0,308.0,1
15,20.0,266900.0,4167.0,2.0,1052,25.0,151.0,1
0,0.0,202000.0,5268.0,4.0,817,28.0,3191.0,1
0,0.0,219900.0,2477.0,3.0,1551,34.0,11950.0,1
0,0.0,161600.0,4308.0,5.0,539,37.0,1860.0,1
0,0.0,165000.0,1993.0,2.0,225,30.0,1049.0,1
0,0.0,207920.0,2625.0,2.0,741,24.0,4386.0,1
0,0.0,184000.0,1303.0,1.0,621,28.0,12348.0,1
13,0.0,155200.0,3582.0,5.0,1182,32.0,8854.0,0
0,0.0,151700.0,4070.0,5.0,1551,28.0,2339.0,1
0,0.0,162300.0,2755.0,1.0,968,28.0,870.0,1
0,0.0,22400.0,636.0,5.0,1584,31.0,540.0,1
0,0.0,187200.0,2978.0,2.0,968,31.0,1007.0,1
0,0.0,218000.0,2503.0,3.0,1044,23.0,11010.0,1
0,0.0,126000.0,692.0,1.0,835,29.0,235.0,1
4,0.0,17400.0,317.0,2.0,817,26.0,549.0,0
0,0.0,182000.0,3221.0,3.0,1584,26.0,2014.0,1
0,0.0,194600.0,3881.0,5.0,767,33.0,901.0,1
5,0.0,294000.0,2154.0,2.0,1047,30.0,754.0,1
0,0.0,11500.0,3.0,1.0,1044,29.0,404.0,1
0,0.0,137800.0,2413.0,5.0,1584,37.0,864.0,1
0,0.0,158000.0,2753.0,2.0,781,30.0,9810.0,0
0,0.0,129700.0,3364.0,5.0,1551,33.0,1923.0,1
0,0.0,176900.0,3125.0,2.0,767,36.0,216.0,1
0,0.0,192900.0,3743.0,3.0,1551,26.0,76.0,1
15,10.0,266900.0,4167.0,2.0,1052,30.0,181.0,1
0,0.0,154000.0,1660.0,1.0,1044,24.0,10244.0,1
6,0.0,153000.0,2243.0,2.0,817,32.0,176.0,0
0,0.0,181000.0,2646.0,5.0,621,29.0,490.0,1
0,0.0,162300.0,2755.0,1.0,968,31.0,1221.0,1
0,0.0,197000.0,523.0,1.0,835,29.0,13664.0,1
0,0.0,161600.0,4308.0,5.0,539,36.0,194.0,1
0,0.0,164700.0,2470.0,5.0,981,25.0,1342.0,1
0,0.0,188800.0,3408.0,4.0,1182,29.0,728.0,1
0,0.0,176000.0,337.0,1.0,621,23.0,11648.0,1
0,0.0,172800.0,1934.0,2.0,1584,32.0,823.0,1
0,0.0,135800.0,1842.0,2.0,704,27.0,150.0,1
0,0.0,168400.0,1766.0,1.0,968,38.0,116.0,1
0,0.0,177600.0,3006.0,3.0,225,26.0,68.0,1
0,0.0,138300.0,2278.0,4.0,968,25.0,2629.0,1
26,0.0,202500.0,2416.0,2.0,1551,29.0,14506.0,0
0,0.0,165100.0,4660.0,5.0,1551,28.0,2029.0,1
0,0.0,174000.0,1968.0,2.0,817,25.0,13388.0,1
0,0.0,138600.0,2121.0,2.0,722,28.0,342.0,1
0,0.0,144900.0,3894.0,5.0,1584,28.0,1402.0,1
0,0.0,168600.0,2706.0,2.0,722,23.0,107.0,1
0,0.0,167200.0,3151.0,2.0,1584,31.0,173.0,1
0,0.0,197000.0,523.0,1.0,835,25.0,13365.0,1
0,0.0,219000.0,2144.0,2.0,1059,26.0,13487.0,1
0,0.0,176900.0,3125.0,2.0,767,37.0,2386.0,1
14,35.0,169900.0,808.0,1.0,1584,36.0,12702.0,0
0,0.0,185000.0,2348.0,2.0,835,28.0,499.0,1
0,0.0,171000.0,2529.0,2.0,835,34.0,71.0,1
0,0.0,11500.0,3.0,1.0,1044,32.0,272.0,1
0,0.0,192000.0,3680.0,5.0,968,36.0,1587.0,1
25,80.0,207000.0,2790.0,2.0,835,32.0,109.0,0
0,0.0,13900.0,4.0,1.0,1059,31.0,454.0,1
0,0.0,197000.0,523.0,1.0,835,31.0,346.0,1
0,0.0,164700.0,2470.0,5.0,981,31.0,110.0,1
0,0.0,13900.0,4.0,1.0,1059,33.0,652.0,0
0,0.0,9200.0,81.0,1.0,817,37.0,363.0,1
0,0.0,7510.0,100.0,2.0,741,24.0,511.0,1
0,0.0,218000.0,2503.0,3.0,1044,24.0,9417.0,1
0,0.0,186300.0,2556.0,3.0,1551,31.0,8915.0,1
0,0.0,138600.0,2121.0,2.0,722,35.0,280.0,1
0,0.0,172000.0,3626.0,5.0,817,23.0,968.0,1
0,0.0,152500.0,2319.0,3.0,968,30.0,7696.0,1
0,0.0,18600.0,1070.0,5.0,835,32.0,679.0,1
0,0.0,175000.0,3667.0,4.0,835,37.0,1571.0,1
2,0.0,190000.0,3359.0,2.0,968,37.0,9141.0,0
0,0.0,180100.0,4158.0,5.0,508,22.0,2338.0,0
0,0.0,176300.0,2526.0,5.0,1551,28.0,990.0,1
0,0.0,157000.0,601.0,1.0,1551,29.0,252.0,1
0,0.0,171500.0,1785.0,1.0,1551,24.0,325.0,1
0,0.0,193000.0,3610.0,3.0,1044,25.0,5915.0,0
0,0.0,165400.0,2514.0,3.0,719,22.0,368.0,1
0,0.0,211000.0,4654.0,4.0,855,25.0,747.0,1
0,0.0,184900.0,1216.0,1.0,1584,30.0,12534.0,0
5,0.0,183700.0,1459.0,2.0,866,33.0,444.0,1
0,0.0,171000.0,2529.0,2.0,835,24.0,4381.0,1
3,6.0,165400.0,3291.0,5.0,704,37.0,7291.0,0
0,0.0,219000.0,2144.0,2.0,1059,29.0,6062.0,1
7,0.0,163760.0,3485.0,3.0,741,32.0,9381.0,0
0,0.0,218000.0,2503.0,3.0,1044,28.0,9082.0,1
4,15.0,162000.0,2581.0,2.0,835,28.0,10214.0,0
0,0.0,165000.0,1993.0,2.0,225,27.0,10626.0,0
0,0.0,166700.0,3538.0,5.0,722,25.0,866.0,1
0,0.0,115600.0,748.0,1.0,1551,25.0,8966.0,1
0,0.0,183500.0,2453.0,2.0,855,22.0,14464.0,1
0,0.0,18100.0,308.0,2.0,156,23.0,864.0,1
0,0.0,172000.0,3626.0,5.0,817,31.0,1795.0,1
0,0.0,176300.0,2526.0,5.0,1551,29.0,792.0,1
7,15.0,216000.0,2601.0,2.0,1044,29.0,16576.0,0
50,60.0,13400.0,188.0,1.0,1182,28.0,0.0,0
0,0.0,159000.0,1296.0,2.0,1059,38.0,7945.0,1
0,0.0,7510.0,100.0,2.0,741,26.0,518.0,1
0,0.0,192700.0,3238.0,5.0,968,28.0,1981.0,1
0,0.0,11500.0,3.0,1.0,1044,28.0,358.0,1
0,0.0,188300.0,1316.0,3.0,1551,23.0,240.0,1
0,0.0,147000.0,3167.0,2.0,817,23.0,649.0,1
0,0.0,173700.0,1893.0,2.0,855,25.0,11741.0,1
0,0.0,208900.0,2949.0,2.0,1584,31.0,10885.0,0
5,5.0,204200.0,1666.0,2.0,749,30.0,90.0,1
0,0.0,169900.0,808.0,1.0,1584,32.0,123.0,1
0,0.0,15840.0,884.0,5.0,508,30.0,321.0,1
0,0.0,178000.0,3489.0,5.0,817,31.0,1167.0,1
0,0.0,177600.0,3006.0,3.0,225,23.0,418.0,1
0,0.0,213600.0,2878.0,2.0,1182,26.0,12594.0,1
0,0.0,186300.0,2556.0,3.0,1551,32.0,376.0,1
25,80.0,183000.0,5423.0,5.0,835,34.0,106.0,0
0,0.0,159000.0,1296.0,2.0,1059,27.0,118.0,1
0,0.0,216000.0,2601.0,2.0,1044,33.0,15668.0,0
0,0.0,191800.0,2473.0,4.0,789,26.0,6062.0,1
0,0.0,168000.0,3950.0,4.0,817,28.0,1985.0,1
0,0.0,192900.0,3743.0,3.0,1551,34.0,2159.0,1
0,0.0,168400.0,1766.0,1.0,968,31.0,116.0,1
0,0.0,166000.0,146.0,1.0,530,28.0,9275.0,1
0,0.0,175700.0,3091.0,2.0,719,26.0,929.0,1
0,0.0,195000.0,4040.0,4.0,835,33.0,1838.0,1
0,0.0,193500.0,2667.0,2.0,1584,27.0,129.0,1
0,0.0,193500.0,2667.0,2.0,1584,33.0,92.0,1
0,0.0,202000.0,5268.0,4.0,817,24.0,2442.0,1
0,0.0,11500.0,3.0,1.0,1044,22.0,382.0,1
0,0.0,115600.0,748.0,1.0,1551,24.0,8405.0,1
0,0.0,184300.0,2456.0,3.0,156,24.0,9303.0,0
0,0.0,193800.0,3261.0,2.0,719,25.0,5614.0,1
0,0.0,164700.0,2470.0,5.0,981,29.0,66.0,0
0,0.0,138300.0,2278.0,4.0,968,28.0,5313.0,1
0,0.0,162800.0,2799.0,3.0,719,25.0,222.0,1
0,0.0,13400.0,188.0,1.0,1182,26.0,374.0,1
0,0.0,151000.0,518.0,1.0,530,27.0,9914.0,1
0,0.0,155000.0,2402.0,3.0,1059,28.0,67.0,1
0,0.0,153000.0,2243.0,2.0,817,38.0,213.0,1
0,0.0,18750.0,377.0,2.0,539,27.0,397.0,1
0,0.0,158000.0,2753.0,2.0,781,27.0,680.0,1
0,0.0,202000.0,1831.0,2.0,835,30.0,5144.0,1
0,0.0,192500.0,3441.0,2.0,1551,36.0,285.0,0
12,30.0,294000.0,2154.0,2.0,1047,23.0,23091.0,1
0,0.0,180100.0,4158.0,5.0,508,21.0,1365.0,1
18,20.0,293000.0,2096.0,2.0,938,30.0,23210.0,1
0,0.0,162700.0,3652.0,4.0,1584,26.0,494.0,1
0,0.0,159000.0,1296.0,2.0,1059,24.0,133.0,1
0,0.0,138300.0,2278.0,4.0,968,28.0,763.0,1
0,0.0,137800.0,3472.0,4.0,719,25.0,81.0,0
0,0.0,218000.0,4143.0,5.0,835,34.0,472.0,1
0,0.0,153000.0,1378.0,5.0,530,33.0,299.0,1
0,0.0,194600.0,3881.0,5.0,767,30.0,144.0,0
5,10.0,253000.0,4852.0,2.0,1019,20.0,371.0,1
0,0.0,126000.0,692.0,1.0,835,32.0,9266.0,1
0,0.0,176000.0,337.0,1.0,621,30.0,11902.0,1
5,0.0,253000.0,4852.0,2.0,1019,30.0,1103.0,1
0,0.0,161100.0,3394.0,5.0,722,28.0,236.0,1
0,0.0,164600.0,2091.0,3.0,704,21.0,4748.0,1
0,0.0,7510.0,100.0,2.0,741,29.0,445.0,1
0,0.0,151000.0,518.0,1.0,530,37.0,6963.0,1
5,0.0,273400.0,2185.0,2.0,918,26.0,683.0,1
0,0.0,201000.0,1150.0,1.0,817,27.0,13272.0,1
0,0.0,115100.0,577.0,1.0,1584,29.0,10573.0,1
0,0.0,194000.0,2336.0,2.0,835,27.0,1271.0,1
6,25.0,213000.0,1777.0,2.0,835,29.0,15904.0,0
0,0.0,174000.0,1968.0,2.0,817,25.0,11226.0,1
5,0.0,272500.0,2289.0,2.0,759,31.0,530.0,1
0,0.0,181700.0,3278.0,2.0,741,21.0,1149.0,1
0,0.0,202000.0,1831.0,2.0,835,23.0,7874.0,1
0,0.0,165400.0,3291.0,5.0,704,28.0,68.0,0
0,0.0,7510.0,100.0,2.0,741,30.0,339.0,1
0,0.0,96700.0,773.0,1.0,968,30.0,60.0,1
0,0.0,74600.0,2456.0,5.0,835,39.0,1256.0,1
0,0.0,194100.0,2089.0,2.0,781,29.0,12059.0,1
0,0.0,194600.0,3881.0,5.0,767,32.0,571.0,1
0,0.0,150000.0,1817.0,2.0,817,23.0,155.0,1
0,0.0,153400.0,3741.0,5.0,968,27.0,1666.0,1
0,0.0,117200.0,2465.0,2.0,981,32.0,906.0,1
0,0.0,180100.0,4158.0,5.0,508,28.0,803.0,1
0,0.0,202200.0,1149.0,1.0,1551,24.0,7870.0,1
0,0.0,170000.0,2063.0,2.0,1059,26.0,8290.0,1
0,0.0,31900.0,96.0,1.0,789,24.0,371.0,1
0,0.0,150000.0,1817.0,2.0,817,35.0,235.0,1
0,0.0,213000.0,1777.0,2.0,835,23.0,14218.0,1
0,0.0,15800.0,208.0,1.0,225,26.0,151.0,1
0,0.0,212400.0,1958.0,1.0,981,25.0,11428.0,1
20,24.0,204100.0,2017.0,2.0,860,32.0,132.0,0
0,0.0,153400.0,3741.0,5.0,968,23.0,821.0,1
0,0.0,215000.0,3817.0,5.0,1059,32.0,1914.0,1
13,0.0,159000.0,1296.0,2.0,1059,33.0,13004.0,0
0,0.0,176000.0,337.0,1.0,621,30.0,10210.0,1
0,0.0,162700.0,2653.0,2.0,539,34.0,319.0,1
0,0.0,148000.0,1364.0,5.0,621,34.0,963.0,1
0,0.0,196500.0,2958.0,2.0,789,23.0,7639.0,1
5,5.0,294000.0,2154.0,2.0,1047,28.0,108.0,1
0,0.0,18750.0,377.0,2.0,539,23.0,373.0,1
0,0.0,13200.0,21.0,1.0,1551,26.0,78.0,1
0,0.0,171500.0,1785.0,1.0,1551,32.0,11145.0,1
0,0.0,175000.0,3667.0,4.0,835,28.0,1571.0,1
0,0.0,181000.0,3977.0,4.0,968,36.0,1622.0,1
0,0.0,160300.0,3312.0,5.0,968,24.0,141.0,0
7,0.0,196500.0,2958.0,2.0,789,26.0,14087.0,0
0,0.0,171200.0,1688.0,3.0,722,23.0,9009.0,1
0,0.0,182000.0,1280.0,1.0,1551,28.0,12586.0,1
0,0.0,165400.0,2514.0,3.0,719,28.0,2856.0,1
0,0.0,188800.0,3408.0,4.0,1182,35.0,728.0,1
0,0.0,178000.0,3489.0,5.0,817,25.0,1660.0,1
0,0.0,185600.0,2703.0,2.0,741,22.0,961.0,1
0,0.0,162000.0,2581.0,2.0,835,30.0,184.0,1
0,0.0,190800.0,2062.0,2.0,767,32.0,11207.0,1
0,0.0,195000.0,4040.0,4.0,835,32.0,1734.0,1
0,0.0,165100.0,4660.0,5.0,1551,26.0,1180.0,1
0,0.0,219000.0,2144.0,2.0,1059,28.0,16187.0,1
0,0.0,194000.0,2336.0,2.0,835,22.0,1271.0,1
0,0.0,176600.0,2644.0,5.0,704,23.0,329.0,1
0,0.0,170900.0,2323.0,2.0,539,29.0,9533.0,1
0,0.0,156000.0,1219.0,2.0,817,31.0,194.0,1
0,0.0,198000.0,2746.0,2.0,767,37.0,375.0,1
0,0.0,166000.0,146.0,1.0,530,24.0,8730.0,1
0,0.0,152500.0,2319.0,3.0,968,24.0,853.0,1
0,0.0,204000.0,2867.0,2.0,817,42.0,548.0,1
0,0.0,173700.0,1893.0,2.0,855,34.0,7874.0,1
0,0.0,219000.0,2430.0,2.0,835,32.0,645.0,1
0,0.0,175000.0,3667.0,4.0,835,29.0,1577.0,1
0,0.0,192500.0,3441.0,2.0,1551,30.0,833.0,1
0,0.0,179300.0,1873.0,2.0,1584,33.0,12557.0,1
10,20.0,169400.0,1405.0,2.0,981,21.0,13500.0,0
0,0.0,170800.0,2287.0,2.0,539,37.0,6726.0,1
38,40.0,204200.0,1666.0,2.0,749,36.0,17421.0,0
6,20.0,172800.0,1934.0,2.0,1584,28.0,12438.0,0
0,0.0,137800.0,2413.0,5.0,1584,30.0,1478.0,1
0,0.0,150000.0,1817.0,2.0,817,33.0,464.0,1
0,0.0,165100.0,4660.0,5.0,1551,29.0,1865.0,1
0,0.0,162300.0,2755.0,1.0,968,26.0,950.0,1
0,0.0,171000.0,2529.0,2.0,835,30.0,2721.0,1
0,0.0,185600.0,2703.0,2.0,741,35.0,11462.0,0
18,40.0,179300.0,1873.0,2.0,1584,33.0,13641.0,0
0,0.0,180600.0,3998.0,5.0,704,30.0,1513.0,1
5,4.0,203900.0,2010.0,2.0,640,23.0,360.0,1
0,0.0,165100.0,2441.0,2.0,508,21.0,9067.0,1
0,0.0,174000.0,1968.0,2.0,817,32.0,9323.0,1
0,0.0,207000.0,2790.0,2.0,835,31.0,1493.0,1
0,0.0,163760.0,3485.0,3.0,741,23.0,210.0,1
0,0.0,150000.0,1817.0,2.0,817,32.0,464.0,1
0,0.0,138600.0,2121.0,2.0,722,23.0,367.0,1
