points,uci_points,length,climb_total,profile,startlist_quality,cyclist_age,delta,label
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,1832.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,1832.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,25.0,1832.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,21.0,1837.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,1837.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,30.0,1840.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,1885.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,1885.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,28.0,1885.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,1885.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,35.0,1896.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,1917.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,28.0,1938.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,26.0,1940.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,1957.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,1962.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,1984.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,2039.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2046.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2046.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2046.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,37.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,26.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,26.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,33.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,35.0,2049.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,2065.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2071.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2071.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2119.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2126.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,33.0,2148.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,2148.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2148.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,28.0,2178.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,2185.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,2206.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2206.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,33.0,2211.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2215.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2231.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,37.0,2243.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,28.0,2243.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,34.0,2243.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,32.0,2243.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,36.0,2243.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,27.0,2277.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,39.0,2277.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,25.0,2290.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,40.0,2298.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,23.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,28.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,30.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,30.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,31.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,29.0,2339.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,33.0,2361.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,24.0,2372.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,26.0,2392.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,37.0,2408.0,1.0
0.0,0.0,151700.0,4070.0,5.0,1551.0,26.0,2408.0,1.0
100.0,120.0,165100.0,4660.0,5.0,1551.0,23.0,0.0,0.0
70.0,50.0,165100.0,4660.0,5.0,1551.0,30.0,10354.0,0.0
50.0,25.0,165100.0,4660.0,5.0,1551.0,37.0,126.0,0.0
40.0,15.0,165100.0,4660.0,5.0,1551.0,26.0,149.0,0.0
32.0,5.0,165100.0,4660.0,5.0,1551.0,24.0,203.0,0.0
26.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,203.0,0.0
22.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,203.0,0.0
18.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,206.0,0.0
14.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,206.0,0.0
10.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,212.0,0.0
8.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,222.0,0.0
6.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,241.0,0.0
4.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,257.0,0.0
2.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,286.0,0.0
1.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,329.0,0.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,366.0,0.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,366.0,0.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,449.0,0.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,449.0,0.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,466.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,592.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,606.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,23.0,639.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,39.0,639.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,666.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,666.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,676.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,736.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,736.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,736.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,25.0,736.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,799.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,818.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,852.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,34.0,852.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,888.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,888.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,909.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,935.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,967.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,967.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,991.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,1059.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,1059.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,25.0,1059.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1105.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,23.0,1146.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,37.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,23.0,1180.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,25.0,1295.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1316.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,1337.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1347.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1347.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1349.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,1358.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,34.0,1358.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,1445.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1463.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,39.0,1548.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,1548.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1575.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1599.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1622.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,25.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,21.0,1658.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1662.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,1686.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,1714.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1738.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,23.0,1802.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1820.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,1820.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1820.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,23.0,1848.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,1848.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1848.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,1851.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,1853.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,40.0,1865.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1865.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,1914.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,1925.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,1925.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,1973.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,1981.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,1991.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,36.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,39.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,2029.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,2034.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,2034.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,2039.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,2050.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,2092.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,2105.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,2135.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,2135.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,35.0,2135.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,2139.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,2142.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,2142.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,32.0,2157.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,37.0,2157.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,2160.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,24.0,2172.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,34.0,2179.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,37.0,2188.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,27.0,2209.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,25.0,2241.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,29.0,2241.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,23.0,2290.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,30.0,2290.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,2298.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,28.0,2305.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,33.0,2306.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,31.0,2344.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,37.0,2403.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,2403.0,1.0
0.0,0.0,165100.0,4660.0,5.0,1551.0,26.0,2403.0,1.0
80.0,100.0,153400.0,3741.0,5.0,968.0,27.0,0.0,0.0
50.0,40.0,153400.0,3741.0,5.0,968.0,29.0,9964.0,0.0
35.0,20.0,153400.0,3741.0,5.0,968.0,35.0,9207.0,0.0
25.0,12.0,153400.0,3741.0,5.0,968.0,32.0,7771.0,0.0
18.0,4.0,153400.0,3741.0,5.0,968.0,22.0,80.0,0.0
15.0,0.0,153400.0,3741.0,5.0,968.0,27.0,80.0,0.0
12.0,0.0,153400.0,3741.0,5.0,968.0,33.0,80.0,0.0
10.0,0.0,153400.0,3741.0,5.0,968.0,30.0,93.0,0.0
8.0,0.0,153400.0,3741.0,5.0,968.0,21.0,93.0,0.0
6.0,0.0,153400.0,3741.0,5.0,968.0,33.0,102.0,0.0
5.0,0.0,153400.0,3741.0,5.0,968.0,27.0,107.0,0.0
4.0,0.0,153400.0,3741.0,5.0,968.0,24.0,130.0,0.0
3.0,0.0,153400.0,3741.0,5.0,968.0,20.0,130.0,0.0
2.0,0.0,153400.0,3741.0,5.0,968.0,27.0,130.0,0.0
1.0,0.0,153400.0,3741.0,5.0,968.0,28.0,136.0,0.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,136.0,0.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,144.0,0.0
0.0,0.0,153400.0,3741.0,5.0,968.0,42.0,151.0,0.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,159.0,0.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,159.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,35.0,163.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,33.0,177.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,180.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,33.0,204.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,204.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,212.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,39.0,212.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,214.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,40.0,217.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,225.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,35.0,243.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,247.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,271.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,275.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,279.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,293.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,33.0,304.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,29.0,310.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,316.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,322.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,362.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,27.0,362.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,384.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,27.0,406.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,38.0,416.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,22.0,416.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,22.0,478.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,487.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,21.0,489.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,519.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,39.0,559.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,36.0,569.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,32.0,569.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,36.0,569.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,569.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,613.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,29.0,615.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,36.0,615.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,618.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,620.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,33.0,626.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,626.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,685.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,702.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,32.0,705.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,33.0,731.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,20.0,769.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,769.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,769.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,785.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,22.0,798.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,27.0,798.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,798.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,808.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,37.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,27.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,37.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,32.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,38.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,29.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,821.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,32.0,829.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,838.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,838.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,943.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,999.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,22.0,999.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,1000.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,1007.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,1009.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,28.0,1009.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,29.0,1063.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,33.0,1166.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,1282.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,1282.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,1282.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,1282.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,38.0,1330.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,37.0,1330.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,1330.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,1334.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,26.0,1363.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,34.0,1373.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,39.0,1382.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,27.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,21.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,23.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,31.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,30.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,21.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,29.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,22.0,1465.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,22.0,1470.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,1495.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,36.0,1497.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,25.0,1535.0,1.0
0.0,0.0,153400.0,3741.0,5.0,968.0,24.0,1569.0,1.0
